Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;13573;4460;20,94413;8,870926;12;305,6436;False
2;117947;13473,2;48,52588;11,12262;13;325,7227;False
3;128224;34427;49,94345;11,16157;13;326,8738;False
4;259229;59118,75;63,46492;20,03891;13;326,8738;False
5;268225;36061,45;64,19441;19,27904;13;324,6186;False
6;271346;47749,15;64,44458;11,96394;13;326,8738;False
7;281194;58018,15;65,22149;10,67997;13;326,8738;False
8;249873;43537,3;62,66008;14,00337;13;320,9655;False
9;250308;37840,1;62,69543;12,95193;13;320,9655;False
10;619421;60157,9;85,06849;20,11282;14;321,9158;False
11;291022;80031,55;65,97423;16,69812;14;320,0695;False
12;266951;46812,85;64,07689;11,43256;13;322,4962;False
13;294307;66674,2;66,21893;13,50237;14;319,126;False
14;850282;112483,9;94,59042;19,15944;14;319,126;False
15;538397;115163,2;81,15118;15,08667;14;319,0767;False
16;188850;49554,45;56,9931;11,96512;14;324,9967;False
17;158273;52060,25;53,66771;8,384491;14;328,9353;False
18;515211;112618,4;79,97981;17,00616;14;328,9353;False
19;897071;219275,15;96,31319;17,7074;14;328,9353;False
20;480777;144650,05;78,13876;17,50632;14;325,8281;False
21;824673;131379,15;93,63898;18,44034;14;328,9353;False
22;1283175;192439,8;108,5602;18,20731;14;326,8715;False
23;808733;174742,85;93,01983;13,71573;14;325,9182;False
24;804103;106365,55;92,84433;18,04535;14;324,306;False
25;499366;111226,95;79,13623;11,66302;14;328,4318;False
26;855066;217741,65;94,78064;19,94431;14;328,5099;False
27;810215;181326,6;93,08601;17,9632;14;329,0889;False
28;525843;167378,45;80,53431;29,05151;14;329,3878;False
29;504567;101381,1;79,41981;13,21429;14;330,8039;False
30;921642;178881,8;97,19215;21,31812;14;330,8039;False
