Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
24;6,59909011927204E+17;1,74952585482365E+17;87,06187;17,23444;14;346,067;False
25;8,67994336262881E+17;2,0085357237815E+17;95,39061;26,23853;13;344,3865;False
26;8,8602838854271E+17;2,30797107539357E+17;96,04672;19,2981;13;344,2397;False
27;8,73083219673612E+17;1,45172456789141E+17;95,57667;23,22223;13;344,2307;False
28;1,38938494917752E+18;2,64037288236601E+17;111,5854;23,3092;13;343,0409;False
29;9,01042769575805E+17;1,59089977694726E+17;96,58621;17,4563;13;342,7864;False
30;1,29612327339793E+18;3,02171083216257E+17;109,0307;22,24438;13;342,5829;False
31;1,42074095921739E+18;3,48276695572519E+17;112,4186;28,16968;13;342,7864;False
32;8,40107010530738E+17;2,73416874980331E+17;94,35789;18,28503;13;346,7215;False
33;1,40300844800147E+18;2,68003375203326E+17;111,949;27,29138;13;343,832;False
34;1,24542080651153E+18;2,35946952736165E+17;107,59;14,28845;13;343,4224;False
35;5,89919461822169E+17;9,093126478726E+16;83,86825;18,24194;13;342,1489;False
36;8,42287548247048E+17;2,72565051267107E+17;94,43945;13,33362;13;343,9948;False
37;1,83210866622071E+18;2,50806641814954E+17;122,3631;23,43152;13;341,7353;False
38;1,13118381612833E+18;2,16801291467987E+17;104,1944;15,54565;13;340,2509;False
39;1,30583567192293E+18;2,20097554186188E+17;109,3024;21,50476;13;345,5565;False
40;7,89315551921963E+17;1,67923086339447E+17;92,41665;20,51172;13;340,4607;False
41;1,1596789656322E+18;2,35353214395666E+17;105,0621;22,54028;13;341,3012;False
42;7,01630461679501E+17;1,29807356718573E+17;88,85928;20,51257;13;344,2199;False
43;4,88525213927997E+17;1,53756928697255E+17;78,75818;17,51233;13;344,2199;False
44;9,7206352414874E+17;1,69993181150642E+17;99,05997;28,57727;13;341,1095;False
45;1,03361040550042E+18;2,41875659889325E+17;101,108;16,35718;13;342,4282;False
46;7,66298100628193E+17;2,42402687267845E+17;91,50945;20,70483;14;343,6043;False
47;7,62868242824823E+17;1,50988955892803E+17;91,37271;20,13391;14;343,6043;False
48;1,30298931119653E+18;3,84780776465079E+17;109,2229;20,87439;12;339,9873;False
49;9,27407752739815E+17;2,56719264664047E+17;97,51923;20,5249;12;339,7529;False
50;1,93914873452482E+18;2,54546475290982E+17;124,7011;24,30212;14;343,9413;False
51;8,44039413867479E+17;1,71171745464582E+17;94,50488;18,3916;12;341,5198;False
52;1,10899154831121E+18;3,12117909974481E+17;103,5085;17,40442;12;339,477;False
53;1,35102175153383E+18;2,43437310860663E+17;110,5488;21,21155;14;343,9413;False
54;4,84386995758432E+17;1,49767557991781E+17;78,53516;14,07898;12;340,7629;False
55;1,44111119882833E+18;2,428139548904E+17;112,9534;20,48096;14;344,6874;False
56;1,30080169537411E+18;2,32662929489946E+17;109,1617;21,44604;14;343,905;False
57;1,03225814363721E+18;2,93811812103247E+17;101,0639;18,49121;14;344,4331;False
58;6,1001736614681E+17;2,07634993847298E+17;84,81007;13,21802;14;344,3929;False
59;8,6562097169485E+17;2,102547882405E+17;95,30359;21,24121;14;344,3929;False
60;8,90290988965167E+17;1,83227798780384E+17;96,2005;13,5813;14;343,1828;False
61;9,16762418598642E+17;2,16640537338315E+17;97,14466;13,23755;13;342,6454;False
62;1,18776502809107E+18;2,18468479013677E+17;105,9035;17,14966;14;343,2771;False
63;1,88943953895516E+18;3,46894472164305E+17;123,6263;26,38892;14;343,2771;False
64;1,91500964393176E+18;2,98683240540013E+17;124,1815;21,44727;14;343,5459;False
65;8,69838148543185E+17;1,88678623696209E+17;95,45811;18,33569;14;345,9078;False
66;8,46644981547401E+17;1,73563914617461E+17;94,60203;22,09058;14;343,0223;False
67;4,51769742802289E+17;9,44962239684366E+16;76,73127;15,25488;14;344,0545;False
68;8,53758203303821E+17;2,17511148219322E+17;94,86623;20,2146;14;344,7055;False
69;9,59113819794178E+17;1,70245577814259E+17;98,61812;16,40405;14;343,0243;False
70;8,62518012442313E+17;2,16344450924049E+17;95,18958;14,29468;14;343,6031;False
71;1,39682479460686E+18;2,73167833204208E+17;111,7843;20,22412;13;341,4438;False
72;2,76914477356548E+18;3,45745850635597E+17;140,4263;14,36353;14;346,9355;False
73;1,36456196235198E+18;3,01657313030806E+17;110,9169;21,23413;14;346,3723;False
74;8,30798819967894E+17;2,12010706582005E+17;94,0081;11,43408;13;342,9636;False
75;3,25389402404553E+17;1,6390261096621E+17;68,78089;14,2981;13;343,7813;False
76;1,75784820063653E+18;2,63505617468614E+17;120,687;25,25439;14;343,4751;False
77;1,04061195810714E+18;2,01706784090489E+17;101,3358;19,24731;14;348,7707;False
78;1,2428211487066E+18;3,14424764696153E+17;107,5151;25,23438;14;344,4004;False
79;8,03866145206567E+17;2,16983017419226E+17;92,98108;13,23267;14;346,0198;False
80;1,37659034468195E+18;2,17944619379117E+17;111,2419;21,14258;13;343,8895;False
81;1,98188207857205E+18;4,20001749716592E+17;125,6105;20,34399;14;342,7388;False
82;2,7685001848737E+18;3,91586398571816E+17;140,4154;19,25659;14;342,7388;False
83;8,60674543759393E+17;2,37494403186924E+17;95,12171;25,16235;13;345,4617;False
84;8,06728517571052E+17;1,5101685001932E+17;93,09131;11,24487;14;347,4078;False
85;1,21396075518388E+18;2,46590438371416E+17;106,6764;19,23315;14;347,6937;False
86;2,68776524506936E+18;3,07771242575241E+17;139,037;35,78223;14;345,7493;False
87;1,19434409335482E+18;2,77321679382449E+17;106,0986;24,40527;13;340,8256;False
88;6,55678709658812E+17;2,89799861289438E+17;86,87544;19,18701;13;340,8256;False
89;1,31177757019839E+18;2,73687227713087E+17;109,4679;24,17969;14;345,1554;False
90;9,86160019131073E+17;2,53248610396217E+17;99,53652;17,2395;13;340,5226;False
91;1,2236243628804E+18;3,23109312581612E+17;106,9587;25,21851;14;345,1554;False
92;1,24278046677638E+18;3,52852388854156E+17;107,5139;18,29688;13;343,2804;False
93;8,25619433006301E+17;1,91627048801262E+17;93,81234;21,44653;14;345,374;False
94;1,83538960891799E+18;2,54700988965008E+17;122,4361;25,08667;14;345,5692;False
95;9,09051887150432E+17;2,51812940158599E+17;96,87154;24,76294;14;344,4926;False
96;4,59655811281872E+18;4,69668917039433E+17;166,2689;37,61743;14;344,5024;False
97;9,99400887908565E+17;2,92144826924081E+17;99,98003;23,1936;14;345,0152;False
98;1,29916919548477E+18;2,01282568768507E+17;109,116;20,91382;13;341,0789;False
99;2,49637463041193E+18;3,80253947007966E+17;135,6552;16,17163;13;342,4662;False
100;1,92700559066871E+18;3,31684014420559E+17;124,4403;23,55713;14;344,197;False
101;1,64400256767335E+18;3,96144524910395E+17;118,0232;20,10864;14;344,197;False
102;1,40097393917323E+18;2,3204279450568E+17;111,8948;24,86377;13;345,8928;False
103;8,59734667476075E+17;1,75958031692359E+17;95,08707;13,21533;13;346,8147;False
104;1,32174464310418E+18;1,86502783356738E+17;109,7444;25,22705;12;337,901;False
105;8,4581423179314E+17;2,56681709016187E+17;94,57108;15,07617;13;340,3492;False
106;8,79717397957706E+17;1,51470075772142E+17;95,81814;21,81909;12;338,5264;False
107;9,01632863722537E+17;2,04248432037449E+17;96,60729;25,47021;12;337,8846;False
108;2,53890181602895E+18;3,13925332064441E+17;136,4212;37,66504;13;343,3056;False
109;8,46695146765419E+17;2,32317022324444E+17;94,6039;15,10352;12;340,4588;False
110;8,66875102145282E+17;1,55154342827629E+17;95,34959;23,76563;12;340,4588;False
111;1,33529901013454E+18;2,39009086747915E+17;110,1183;26,35742;12;339,8006;False
112;1,32641152020827E+18;2,38341326606865E+17;109,8735;25,29199;12;340,0908;False
113;7,64545135496135E+17;2,09942378098903E+17;91,43961;21,90088;12;340,7764;False
114;5,33479915060724E+17;1,70269299384201E+17;81,10345;14,20166;12;340,2776;False
115;4,22247580718596E+17;1,10792703247332E+17;75,02207;21,73291;13;337,5703;False
116;1,44995457085053E+18;3,18099461807012E+17;113,1839;27,34229;13;337,5703;False
117;5,35829399610589E+17;1,15415194623227E+17;81,22234;13,20996;12;337,2722;False
118;1,97760140492721E+18;2,14470394035934E+17;125,52;21,79395;12;339,685;False
119;1,8977481360094E+18;2,40579510110099E+17;123,8073;22,55176;12;339,3341;False
120;8,99261904336191E+17;2,82786562690148E+17;96,52254;18,22412;12;338,385;False
121;1,35252107307726E+18;4,708573365584E+17;110,5897;17,09375;12;339,0781;False
122;2,74391757877779E+18;5,03337452002344E+17;139,9986;35,08496;12;339,453;False
123;1,11738357081021E+18;2,64764548008903E+17;103,769;20,96533;12;340,1786;False
124;1,37818106312943E+18;4,06749565859502E+17;111,2847;23,94873;12;339,3846;False
125;1,38603817322152E+18;4,2589714811422E+17;111,4958;22,95215;12;339,0596;False
126;2,41075181166631E+18;3,26403527603546E+17;134,0862;15,00928;13;341,7338;False
127;1,38482115128852E+18;2,67076770682684E+17;111,4631;29,16748;13;341,1159;False
128;1,35943933767818E+18;3,30141853457108E+17;110,7779;20,23975;12;338,2037;False
129;1,18083054569364E+18;2,45445395840028E+17;105,697;25,39014;12;338,8391;False
130;8,57348589804847E+17;2,84254606218127E+17;94,99902;25,51123;12;337,1092;False
131;8,98236815901721E+17;2,03087773833152E+17;96,48585;24,34082;12;339,0292;False
132;3,43518191355009E+18;2,89805312029255E+17;150,8863;23,37109;12;338,6581;False
133;9,1774819949242E+17;2,5726494839071E+17;97,17947;11,14551;12;338,6581;False
134;2,66874561805419E+18;4,44094524575187E+17;138,7083;30,90674;12;338,4614;False
135;7,85253681091052E+17;2,18471883606064E+17;92,25785;19,74854;13;339,8207;False
136;9,52331894635102E+17;2,42274659762568E+17;98,38512;16,94336;12;339,0178;False
137;7,33407309794902E+17;2,23909415554646E+17;90,18101;19,85791;12;339,0178;False
138;1,18258248003355E+18;2,26605707042592E+17;105,7492;25,95459;12;339,0178;False
139;8,24951685850857E+17;2,36429291574578E+17;93,78704;16,10107;13;337,7875;False
140;6,24516557262815E+17;2,1366698124184E+17;85,47675;16,17529;13;337,7875;False
141;7,16530081186447E+17;1,86489952922919E+17;89,48388;15,08984;13;338,7018;False
142;5,88605614146454E+17;1,77204464154588E+17;83,80594;15,15527;13;342,9974;False
143;4,53303973839897E+17;2,13132269410153E+17;76,81803;14,1582;12;342,0751;False
144;1,38938673588391E+18;2,34985034857223E+17;111,5855;21,70605;13;337,7967;False
145;9,86641948821422E+17;3,62399722105523E+17;99,55273;17,20068;13;338,5088;False
146;8,97570030818951E+17;2,54151940899655E+17;96,46197;17,12451;13;337,5858;False
147;7,07241063357612E+17;2,07261965391259E+17;89,09551;20,81787;13;337,5756;False
148;1,31839401885748E+18;3,20229931610184E+17;109,6516;22;13;342,2632;False
149;2,7601320767526E+18;3,8271342913226E+17;140,2738;30,58691;13;341,9618;False
150;1,97496903665136E+18;3,90395787833088E+17;125,4643;31,16455;13;341,9618;False
151;7,53595992548311E+17;2,23061296442612E+17;91,00101;21,21045;13;342,0542;False
152;8,84893348945461E+17;2,64845240100933E+17;96,00569;17,26514;13;342,0542;False
153;1,88443950982785E+18;2,36783816410766E+17;123,5172;33,60449;13;339,3051;False
154;1,32449026107769E+18;2,79205149529316E+17;109,8204;21,60205;13;338,1224;False
155;1,37265313098183E+18;2,19867094717773E+17;111,1357;24,17871;13;338,0977;False
156;7,61167985531421E+17;2,0993915739544E+17;91,30478;21,9292;13;338,0977;False
157;1,39900897445544E+18;3,32350856715934E+17;111,8425;21,33105;13;338,0977;False
158;7,97750043057586E+17;2,2551866577938E+17;92,74467;17,646;13;339,398;False
159;7,83983057966203E+17;1,61878254526294E+17;92,20806;17,84668;13;339,398;False
160;7,63595363608166E+17;3,56265540959443E+17;91,40173;18,00244;13;338,1287;False
161;1,76022713148218E+18;3,62717821390553E+17;120,7414;26,05078;13;338,309;False
162;9,85651220125319E+17;2,43786921308848E+17;99,5194;14,9292;13;335,6092;False
163;5,09665970671845E+17;1,46211424786448E+17;79,87825;17,87158;13;338,309;False
164;3,67953696539017E+17;7,8405783769854E+16;71,65795;19,4707;13;338,8356;False
165;6,39018634596844E+17;1,26899339852041E+17;86,13332;12,07471;13;337,3457;False
166;1,32884707590275E+18;1,97774080135397E+17;109,9407;30,16504;12;338,9492;False
167;4,63158518602531E+17;9,82587097250135E+16;77,3707;17,65625;13;341,9336;False
168;1,31483022679396E+18;2,55715198134033E+17;109,5527;21,54004;12;337,2921;False
169;1,04949498126742E+18;2,20559694512731E+17;101,6233;12,93799;12;337,6412;False
170;1,09209727727252E+18;1,41376877790547E+17;102,9802;18,01563;12;336,7612;False
171;5,88148354748252E+17;9,23010260017335E+16;83,78423;24,26465;12;337,261;False
172;5,04575163115766E+17;8,91370895325528E+16;79,6114;21,63867;12;338,0397;False
173;3,27688824815616E+17;7,99601615337161E+16;68,94253;18,86084;13;341,6333;False
174;1,3982809603189E+18;1,31228096540023E+17;111,8231;27,62109;12;338,5718;False
175;1,26828130252043E+18;2,30742502562962E+17;108,2443;25,1333;13;340,2787;False
176;8,00432301673546E+17;1,9188003828138E+17;92,8485;16,06055;12;339,6088;False
177;9,53402337924219E+17;2,33365177072458E+17;98,42197;28,04688;12;338,2825;False
178;1,10818862994502E+18;2,8607582608965E+17;103,4835;23,36328;13;341,8343;False
179;1,14812969549405E+18;2,61737746870043E+17;104,7121;21,42627;13;340,2639;False
180;5,62950984213463E+17;2,01967786840503E+17;82,57024;17,13818;13;342,1078;False
181;1,32156267392978E+18;1,83552343474848E+17;109,7394;27,73291;13;339,9107;False
182;8,3037530183277E+17;1,94206244678087E+17;93,99213;14,45898;13;338,0127;False
183;9,11981261004734E+17;2,52831941656366E+17;96,97549;21,88867;13;337,2348;False
184;1,72530114462587E+18;4,07210073400541E+17;119,9375;16,3584;13;338,4995;False
185;1,23096882567604E+18;2,72998885150111E+17;107,1722;17,10205;13;337,0508;False
186;1,16162922438197E+18;3,42009541127206E+17;105,1209;18,38037;13;337,8787;False
187;2,77219949174535E+18;3,77988348178229E+17;140,478;15,64795;13;338,0147;False
188;1,70943642878765E+18;3,51124705110917E+17;119,5687;23,33105;13;338,8314;False
189;1,3871279266836E+18;3,06480965919493E+17;111,525;19,42578;13;339,3011;False
190;2,00626581050229E+18;2,57541256691417E+17;126,1235;20,33643;13;337,5779;False
191;1,37027846074375E+18;2,92189555897821E+17;111,0716;25,354;13;337,5779;False
192;1,05647557443374E+18;2,43745852173058E+17;101,8482;26,29541;13;336,2253;False
193;1,52169962870827E+18;3,69990121385728E+17;115,0208;24,41064;13;337,6724;False
194;3,48001312578313E+18;5,581131345008E+17;151,5399;34,896;13;337,8279;False
195;1,12821458497752E+18;1,75525321195179E+17;104,1032;23,9541;13;337,4689;False
196;1,46523764503767E+18;4,60211476836542E+17;113,5802;29,5249;13;339,8784;False
197;2,37934948469912E+18;4,9355067371773E+17;133,5015;34,93359;13;338,8534;False
198;1,89645689704153E+18;3,73013719010404E+17;123,7792;34,94043;13;338,8534;False
199;1,35211315426335E+18;3,47542164931294E+17;110,5786;18;12;337,571;False
200;1,78114314117736E+18;5,269293801893E+17;121,2178;27,13672;13;338,7237;False
201;1,47095656235501E+19;1,29149161323553E+18;245,0191;50,97461;13;338,7277;False
202;2,45272017049852E+18;6,8773408705033E+17;134,8598;32,07666;13;338,7277;False
203;3,34353377108427E+18;6,46904750868005E+17;149,5324;27,88281;13;339,2523;False
204;3,34977212518236E+18;6,54805971445272E+17;149,6253;29,9834;13;339,0123;False
205;3,63755060205506E+18;8,54273232678263E+17;153,7929;26,17773;13;338,8387;False
206;1,31950452560154E+18;4,89072345881772E+17;109,6824;20,36426;13;338,8488;False
207;9,97759798084633E+17;2,95304657040205E+17;99,92527;23,46875;13;338,6853;False
208;1,8044720291397E+18;4,67102770143429E+17;121,7447;29,0293;14;339,919;False
209;2,58476491992465E+18;5,86557512421055E+17;137,2378;33,44922;14;339,919;False
210;2,47794214260598E+18;3,88181791761184E+17;135,3205;29,92578;14;340,0086;False
211;2,61350990793913E+27;1,30675495958125E+26;715;76,22949;12;334,7778;True
212;1,74559796434787E+19;1,68751841471806E+18;259,4068;46,08691;12;333,6525;False
213;2,61350990793913E+27;1,30675496327972E+26;715;80,24512;12;334,5985;True
214;1,93805197167611E+18;5,65497060714244E+17;124,6776;30,43164;12;334,647;False
215;1,69116971984738E+19;1,64213107373826E+18;256,6822;26,99219;12;332,3371;False
216;1,27247272330888E+19;1,62123658002317E+18;233,462;60,74707;12;332,0696;False
217;2,61350990793913E+27;1,30675496206107E+26;715;68,16895;12;333,4555;True
218;5,13521298243479E+18;9,90901638551254E+17;172,5253;33,33008;12;333,0993;False
219;2,61350990793913E+27;1,30675496358487E+26;715;78,38965;12;332,8959;True
220;2,61350990793913E+27;1,30675495986243E+26;715;88,68066;12;333,1683;True
221;3,97278345102675E+18;8,07550472956989E+17;158,3793;38,39648;11;331,6278;False
222;3,45917957946003E+18;6,05505016055831E+17;151,2369;18,15527;12;333,9699;False
223;2,62798039982067E+18;4,32624643255094E+17;137,9984;26,46484;12;333,9699;False
224;2,61350990793913E+27;1,30675495840399E+26;715;63,97656;10;330,2472;True
225;2,61350990793913E+27;1,30675496658836E+26;715;82,7041;10;330,2472;True
226;2,61350990793913E+27;2,61350991127269E+26;715;77,41797;10;330,2472;True
227;3,62598126582969E+18;7,10015199583457E+17;153,6297;35,85547;10;331,8666;False
228;6,37368198924075E+18;1,09049491677596E+18;185,4087;38,57031;10;330,1212;False
229;2,7105718650085E+18;6,53325287906764E+17;139,4292;29,4375;10;329,1674;False
230;3,36554654362816E+18;6,7052190215269E+17;149,8598;40,32813;10;330,7858;False
231;1,52661153197861E+19;1,49589657366256E+18;248,0711;52,3418;10;326,664;False
232;2,61350990793913E+27;1,30675495788859E+26;715;72,37695;10;330,0743;True
233;1,38375297574214E+18;3,96757740788751E+17;111,4345;19,23145;10;328,9148;False
234;3,35206735570534E+18;5,73724015183108E+17;149,6595;29,65039;10;329,4316;False
235;1,40445952847223E+18;3,34704792523768E+17;111,9875;19,74219;10;329,9867;False
236;5,89808823464624E+18;7,36176406759106E+17;180,6774;35,39648;10;329,8902;False
237;2,61350990793913E+27;1,30675495937257E+26;715;86,42969;10;329,8902;True
238;3,10277508433969E+18;8,7419916768489E+17;145,8535;38;11;329,5224;False
239;3,93393798009533E+18;4,91241167689823E+17;157,8614;35,46289;10;330,182;False
240;2,67990153790751E+18;5,1218359585635E+17;138,9013;32,50195;11;328,7161;False
241;2,85451800317159E+18;4,29772440802741E+17;141,8549;29,72363;10;330,5084;False
242;5,9083587727613E+18;8,69254595331352E+17;180,7822;38,18848;10;328,1979;False
243;5,23132129381869E+18;9,1530237394058E+17;173,595;28,43555;10;328,3432;False
244;9,62452445620234E+18;1,32037283747547E+18;212,7125;39,26172;10;329,5648;False
245;1,26334182899602E+19;1,14067090924215E+18;232,9022;31,22852;10;327,8612;False
246;3,47047458753426E+18;6,38818727534263E+17;151,4013;16,44727;10;329,647;False
247;1,16007437750134E+18;2,66316109329623E+17;105,074;13,20508;10;329,647;False
248;3,50397478268725E+18;7,2446854628062E+17;151,8869;30,32324;10;328,8447;False
249;1,73128317507574E+18;4,8553865708254E+17;120,076;15,33398;10;328,7657;False
250;2,61350990793913E+27;1,30675495791325E+26;715;56,13379;10;329,2017;True
251;6,57139397112417E+18;1,07563455880993E+18;187,3064;26,41602;10;329,5544;False
252;9,60116093362373E+17;3,91607971327388E+17;98,65246;18,65137;10;329,2017;False
253;2,03143437383243E+19;1,53765181501494E+18;272,8565;28,42188;10;328,9968;False
254;2,43232560419281E+18;6,1199389490467E+17;134,485;30,32422;11;332,2389;False
255;1,23245709712761E+19;1,05764866955684E+18;230,9886;32,44141;10;328,9968;False
256;2,61350990793913E+27;1,30675495976205E+26;715;60,13281;10;329,7675;True
257;2,61350990793913E+27;1,30675496325932E+26;715;66,09473;10;329,7675;True
258;2,61350990793913E+27;1,30675496989605E+26;715;60,0332;10;327,3849;True
259;2,61350990793913E+27;1,30675496304131E+26;715;64,88086;10;327,383;True
260;3,32965133727197E+18;7,33499193943707E+17;149,3251;32,61719;10;327,383;False
261;3,54390657110691E+18;9,28073366886993E+17;152,4617;33,03418;10;326,8228;False
262;2,61350990793913E+27;1,3067549584277E+26;715;60,37402;10;326,8228;True
263;2,61350990793913E+27;1,3067549687942E+26;715;62,24219;10;328,5354;True
264;4,89194108698703E+18;1,14054467684149E+18;169,7568;20,4375;10;328,8427;False
265;2,61350990793913E+27;1,30675497587137E+26;715;59,93652;10;328,3068;True
266;2,61350990793913E+27;2,61350991988815E+26;715;60,09766;10;328,3068;True
267;2,61350990793913E+27;1,30675496692132E+26;715;61,55762;10;326,7305;True
268;2,61350990793913E+27;1,30675498326723E+26;715;74,15137;10;326,3044;True
269;3,7407345456416E+18;8,24318183892373E+17;155,2336;34,17676;10;326,3044;False
270;2,61350990793913E+27;2,6135099162644E+26;715;62,94141;10;326,3044;True
271;2,61350990793913E+27;1,30675496777588E+26;715;56,45605;10;326,3293;True
272;4,70000264066105E+18;1,65010222360751E+18;167,5069;27,9082;10;326,4882;False
273;9,28289629784769E+18;1,3462545831232E+18;210,1654;33,49512;10;326,4882;False
274;1,44209042388403E+19;1,35186551169667E+18;243,4057;36,92383;10;326,4882;False
275;2,61350990793913E+27;1,3067549716524E+26;715;62,49805;10;326,4882;True
276;2,61350990793913E+27;1,30675496241981E+26;715;64,81152;10;326,4882;True
277;3,35079302172875E+18;9,08825455241296E+17;149,6405;27,24121;10;326,4882;False
278;2,61350990793913E+27;1,30675496502786E+26;715;68,68066;10;326,4882;True
279;2,50775485063732E+18;6,81181284693914E+17;135,8611;16,20703;10;326,4882;False
280;2,49309836063906E+18;7,64577529159536E+17;135,5959;24,41309;10;326,0301;False
281;1,03985630499706E+19;1,35835707192881E+18;218,2685;56,74414;10;324,6393;False
282;2,61350990793913E+27;1,3067549620591E+26;715;69,5459;10;325,6518;True
283;2,61350990793913E+27;1,30675499065865E+26;715;53,15625;10;325,6507;True
284;3,63772487464806E+18;8,2909926397834E+17;153,7954;26,9834;10;325,6507;False
285;6,3553839167313E+18;1,80263963268953E+18;185,2311;49,33105;10;325,6989;False
286;2,61350990793913E+27;1,30675496348648E+26;715;80,2666;10;325,4879;True
287;2,61350990793913E+27;2,61350991410779E+26;715;62,42188;10;325,4879;True
288;1,38948846819727E+19;1,96631870926257E+18;240,4095;32,27148;10;326,1481;False
289;7,37832060694666E+18;1,74531406397629E+18;194,679;38,50586;10;325,1893;False
290;2,61350990793913E+27;1,30675496551068E+26;715;68,87305;10;324,2828;True
291;2,61350990793913E+27;1,30675497099575E+26;715;76,88477;10;324,2828;True
292;8,17703663968872E+18;1,92071351995151E+18;201,4646;27,11816;10;324,0775;False
293;2,61350990793913E+27;1,3067549687999E+26;715;68,15625;10;323,7541;True
294;4,59163449974954E+18;1,10686788757718E+18;166,2095;37,90625;10;322,2468;False
295;2,61350990793913E+27;1,3067549672728E+26;715;75,48145;10;321,4031;True
296;9,36214909597778E+18;2,0266591340741E+18;210,7618;28,10156;10;321,4254;False
297;2,61350990793913E+27;1,30675496409398E+26;715;72,27148;10;322,2468;True
298;5,29006435180007E+18;1,37359301757307E+18;174,2423;30,98828;10;323,7676;False
299;2,61350990793913E+27;2,61350992195477E+26;715;62,625;10;323,7676;True
300;2,61350990793913E+27;1,30675497518658E+26;715;68,29688;10;322,6749;True
301;3,36000088185556E+19;4,0531463285159E+18;322,6858;44,44824;10;322,6749;False
302;2,61350990793913E+27;2,6135099225841E+26;715;74,76465;10;321,9124;True
303;2,61350990793913E+27;1,30675496113573E+26;715;86,64746;10;323,1796;True
304;5,47624135719649E+18;1,49933753015332E+18;176,2629;33,01758;10;323,296;False
305;5,03997548426009E+18;8,6902928814384E+17;171,4521;38,30078;10;320,9534;False
306;3,67626660549231E+19;3,26154003517968E+18;332,5082;40,5498;10;323,4852;False
307;9,59752814720555E+18;1,41920105536805E+18;212,5135;38,4082;9;321,3369;False
308;3,90096912393647E+18;8,72227546487076E+17;157,4191;23,01758;10;322,6961;False
309;2,50458935666095E+18;6,95871940253975E+17;135,8039;25,37793;10;322,6961;False
310;2,61350990793913E+27;1,30675495991577E+26;715;71,57813;10;322,1281;True
311;2,61350990793913E+27;1,30675496605774E+26;715;88,5;10;322,6961;True
312;2,61350990793913E+27;2,61350992002689E+26;715;66,31934;10;322,6961;True
313;7,62677889874264E+18;1,39190099003214E+18;196,8402;25,125;10;324,8453;False
314;7,50729826868711E+18;1,11683512910545E+18;195,8069;30,63281;10;323,989;False
315;3,81068327637746E+18;5,63518345687558E+17;156,1952;37,11914;10;321,8384;False
316;1,9774679242156E+19;1,92967027494287E+18;270,4185;51,24023;10;321,8384;False
317;2,61350990793913E+27;1,30675496250313E+26;715;76,75586;10;321,9796;True
318;2,61350990793913E+27;1,30675499817004E+26;715;81,93066;10;321,4366;True
319;2,61350990793913E+27;2,61350991977436E+26;715;96,55078;10;321,4579;True
320;2,61350990793913E+27;2,61350991481919E+26;715;80,79688;10;321,4366;True
321;2,61350990793913E+27;2,61350993165609E+26;715;97,94434;10;321,4366;True
322;3,16469946926487E+19;2,68891448570754E+18;316,3085;37,36719;10;322,1838;False
323;8,59402147672044E+18;1,05541953568312E+18;204,8325;43,0293;10;322,1838;False
324;6,62612985897812E+18;1,21614505507679E+18;187,825;46,82715;10;322,5218;False
325;1,71321602749592E+19;1,57642929755827E+18;257,7928;31,00684;10;322,6004;False
326;2,61350990793913E+27;1,3067549664542E+26;715;71,68848;11;324,1876;True
327;2,61350990793913E+27;6,5337747827584E+26;715;72,83789;11;324,1876;True
