Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;139662,296875;113939,796484375;1,19143;1,350649;14;382,2627;False
2;139663,25;120336,94375;1,191385;1,355028;14;382,2627;False
3;139890,0625;122718,065234375;0,1994533;0,1087952;14;359,7737;False
4;139913,09375;129604,72890625;0,1687324;0,09719467;14;342,4992;False
5;140046,296875;130440,41640625;0,0552768;4,993248;14;390,5844;False
6;140741,0625;132549,25078125;58,2615;10,34577;14;359,4417;False
7;143605,21875;133312,31328125;70,91821;19,05263;14;366,5371;False
8;140868,734375;133698,1203125;41,55349;11,45381;14;366,5371;False
9;142269,28125;134299,04765625;61,74985;14,61031;14;366,5371;False
10;142252,6875;136275,932421875;61,63657;14,56097;14;366,5371;False
11;142869,890625;134464,4890625;84,4515;14,01291;14;359,4417;False
12;142137,65625;133896,879296875;80,80346;12,48367;14;359,4417;False
13;142574,328125;135982,933984375;79,99333;13,61063;14;315,6479;False
14;141162,484375;136587,11796875;50,81654;11,80283;14;398,8065;False
15;142402,671875;137730,878125;79,96054;13,16891;14;317,2524;False
16;141063,828125;137587,611328125;50,96632;11,48318;14;390,6066;False
17;141807,921875;138796,08515625;47,67582;14,84091;14;401,9218;False
18;140875,515625;137513,8453125;36,9517;11,87671;14;397,0724;False
19;142772,75;137887,3828125;61,82034;16,87088;14;402,8537;False
20;143274,953125;138445,489453125;78,52535;15,96896;14;365,4764;False
