Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;308,646697998047;59,5407671511173;402,8069;26,16599;12;289,7667;False
2;204,169296264648;72,0308876844123;266,3189;17,72035;14;321,5184;False
3;285,276489257813;86,7081900425255;373,4413;20,78197;14;297,9083;False
4;415,59228515625;118,270205292106;547;21,36916;13;250,3117;True
5;266,064575195313;86,7066285714507;347,6969;21,16763;13;250,3117;False
6;402,226806640625;125,626032176614;529,2225;21,23961;13;250,3117;False
7;356,002319335938;83,9176249226555;468,8582;17,43483;13;250,3117;False
8;249,386764526367;84,4986159496009;319,6467;38,60707;6;365,5454;False
9;242,555541992188;79,1400881391019;316,7794;19,88406;13;303,9943;False
10;184,720413208008;52,5395159214735;239,7408;19,65921;13;330,5728;False
11;228,705535888672;53,4845309898257;295,8112;27,38861;13;360,7403;False
12;206,576095581055;76,8649252101779;265,7332;29,10474;13;304,3284;False
13;287,561370849609;72,1795820474625;376,7975;19,85294;10;263,744;False
14;287,135589599609;90,0937309533358;374,5609;24,85977;12;289,0946;False
15;266,301330566406;88,2522336214781;348,7359;18,99759;14;311,5085;False
16;416,874694824219;103,045995771885;547;26,49872;10;263,744;True
17;415,100341796875;130,53545397222;547;19,40131;10;315,2087;True
18;307,701599121094;94,4529314279556;403,7544;19,54327;10;263,744;False
19;351,882690429688;118,107756757736;461,7726;22,21289;12;402,5421;False
20;270,908996582031;102,108614683151;353,8354;22,12976;12;343,3879;False
21;226,346786499023;94,2055042624474;294,3675;22,28467;12;343,3879;False
22;265,65869140625;108,360060948879;346,8877;21,97156;13;358,6285;False
23;309,651977539063;95,2025808930397;404,183;26,05884;12;394,3352;False
24;267,311706542969;99,7691841363907;349,8901;19,57648;13;358,5136;False
25;354,38818359375;99,31770157516;465,4792;21,11523;12;382,9224;False
26;309,85205078125;89,5128707915544;404,7717;25,0932;12;382,9224;False
27;266,424468994141;86,3783385396004;347,7607;22,41595;12;382,9224;False
28;285,768035888672;110,604551310837;374,8811;18,42883;12;382,9224;False
29;328,122711181641;108,058870623261;430,2066;21,87103;12;336,3677;False
30;332,246948242188;79,680992770195;434,4991;25,49066;12;382,9224;False
