Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;102291;12188,6;46,26283;11,79114;13;338,2051;False
2;158280;27580,65;53,49834;14,01586;13;290,1174;False
3;441697;61360,6;75,98462;16,06848;13;350,605;False
4;321860;56579,8;68,32381;15,02954;13;353,1171;False
5;483998;133752,65;78,2767;20,03905;12;306,8221;False
6;910857;178456,75;96,83142;22,01387;13;352,185;False
7;908508;156087,45;96,74715;19,95512;13;352,4102;False
8;424800;91579;74,99911;15,10083;13;353,0447;False
9;765562;197822,05;91,36352;20,55522;13;352,6967;False
10;899268;195820,6;96,41543;17,95273;13;351,9944;False
11;1124888;319922,95;103,9107;26,02621;12;352,0399;False
12;764118;293170,5;91,30202;21,60992;12;348,435;False
13;767614;223284,9;91,44882;20,93912;13;356,1908;False
14;531850;126470,7;80,8698;16,93893;12;351,5504;False
15;839691;187864,65;94,22655;18,42938;12;347,6638;False
16;475629;143413,75;77,90189;22,88132;12;353,3799;False
17;835813;207777,25;94,08807;22,20786;13;353,6019;False
18;548038;86743,65;81,68715;16,55948;13;352,3448;False
19;570841;103014,65;82,8137;16,91852;13;354,8187;False
20;1773919;171920,05;120,9849;23,06345;12;350,8835;False
21;888694;75405,65;96,03674;22,79532;12;351,5252;False
22;388344;97088,95;72,765;12,57285;12;349,8625;False
23;451458;144921,85;76,54362;13,46869;12;352,7614;False
24;511175;99120,95;79,7988;14,92584;12;350,4339;False
25;1337293;224328,15;110,0864;18,05884;12;348,065;False
26;861826;120242,5;95,05013;17,72449;12;348,065;False
27;519046;78201,6;80,2077;14,9234;12;349,7437;False
28;249581;55590,1;62,70153;13,63757;12;346,8865;False
29;890527;158009;96,09905;19,54382;12;348,6702;False
30;540802;71174,3;81,3179;14,71515;12;348,9322;False
