Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
320;2,98219439290057E+18;1,0541774843014E+18;143,9391;28,77637;12;347,7325;False
321;2,42514139521692E+18;9,14253362833549E+17;134,3525;30,83203;12;347,6445;False
322;2,46367515460187E+18;7,37895766243253E+17;135,0603;35,79199;12;347,2034;False
323;2,65338076768974E+18;7,15263221556051E+17;138,4416;35,74316;13;351,3477;False
324;3,43607114357906E+18;1,17164090109492E+18;150,8994;34,77344;12;346,2226;False
325;3,33190945927751E+18;9,40684693617194E+17;149,3589;34,8125;12;346,2226;False
326;4,46902301033392E+18;1,44263528597107E+18;164,7167;38,78613;12;346,2226;False
327;3,44525728835122E+18;7,59531534691598E+17;151,0337;34,74609;12;346,2226;False
328;4,47088118498486E+18;1,11146221440913E+18;164,7395;38,7627;12;346,2226;False
329;3,47808348287638E+18;8,81592280356028E+17;151,5119;32,8125;13;350,9028;False
330;4,44336178333116E+18;9,75519072677318E+17;164,4008;36,80957;12;349,0911;False
