Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;143387,171875;118061,667578125;33,87172;9,940172;14;370,9513;False
2;146721,71875;124431,98359375;67,2172;18,55535;14;370,9513;False
3;145344,96875;122895,843359375;53,44976;9,274391;14;382,7209;False
4;148442,734375;129526,56796875;84,42739;20,04338;14;382,7209;False
5;144035,328125;127987,588671875;40,35333;11,00503;14;270,6529;False
6;143720,453125;128740,6953125;37,20458;8,340324;14;382,7209;False
7;147698,296875;130566,295703125;76,98293;16,86735;14;382,0264;False
8;146752,859375;131478,25;67,52863;12,40623;14;382,7209;False
9;147766,078125;129403,973046875;77,66077;14,34698;14;383,7072;False
10;148138,1875;130339,53671875;81,38187;16,18127;14;382,7209;False
11;144400,15625;127037,21015625;44,00164;12,03081;14;316,9651;False
12;146789,625;130834,433984375;67,89632;14,00429;14;382,7209;False
13;145404,265625;126472,951171875;54,04268;9,774292;14;382,7209;False
14;145276,34375;132636,772265625;52,76352;10,34656;14;382,7209;False
15;146253,59375;134504,374609375;62,53588;11,96207;14;382,7209;False
