Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;136633;18972,5;50,11694;8,473267;13;227,5694;False
2;528425;71448,35;80,29707;16,63302;13;227,5694;False
3;309671;48153,8;67,0443;19,52417;13;247,1733;False
4;529361;72274,2;80,36629;17,05115;13;230,4802;False
5;309559;77861,6;66,90139;18,43427;13;231,4381;False
6;607901;157767,55;84,22698;20,0304;13;229,682;False
7;1343521;215172,15;110,1188;25,77788;13;248,584;False
8;1659202;274213,4;118,1906;28,98531;13;248,584;False
9;855532;285480,05;94,61483;24,77901;14;245,0395;False
10;637162;259463,05;85,68698;23,745;13;250,1445;False
11;1018328;275540,6;100,3414;28,64708;13;249,8645;False
12;1398635;256745,45;111,6114;32,05365;13;247,5119;False
13;1330464;271223,95;109,7468;24,17111;14;244,5;False
14;1328958;239522,15;109,7039;27,9035;14;243,8183;False
15;1389646;411306,5;111,3558;32,05585;14;242,3332;False
16;1334768;371548,55;109,8668;23,7706;13;244,9003;False
17;1061917;275238,7;101,7475;24,66599;13;244,9003;False
18;529064;221966,2;80,44216;19,39682;13;245,3078;False
19;525120;213226,55;80,2128;18,32211;12;240,7921;False
20;861635;203320,8;94,84269;21,45728;13;245,5889;False
21;1330993;511498,5;109,7613;27,04895;13;244,235;False
22;1328238;238948,5;109,6849;32,43665;13;243,9618;False
23;1339647;446924;110,0022;27,61389;13;244,8748;False
24;1398711;529188,1;111,5967;31,7915;13;241,5726;False
25;917921;392667,2;96,9006;24,07202;14;250,0623;False
26;1043332;317223,8;101,1237;31,85699;12;238,5013;False
27;1329094;464630,5;109,7127;29,89069;13;245,455;False
28;1357506;372786,6;110,5001;32,05432;13;247,6255;False
29;1571201;358823,6;116,0331;32,74207;12;241,0006;False
30;1940628;476678,85;124,5552;36,95306;13;247,5124;False
