Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1,62163671445799E+17;1,26631336435581E+16;54,53197;10,83892;12;216,2043;False
2;3,11365509549392E+17;6,55402563511779E+16;67,77822;14,82272;12;228,4609;False
3;9,65225936213508E+17;1,39292117912778E+17;98,82716;14,80267;12;228,4609;False
4;5,53909562659308E+17;2,16708614019508E+17;82,1258;15,72635;11;214,9522;False
5;5,75795960085479E+17;1,0360678079487E+17;83,19353;18,68887;13;228,7023;False
6;8,14602463934939E+17;1,63122259217193E+17;93,3932;21,69176;13;228,3236;False
7;5,49835047444677E+17;1,23014995174962E+17;81,92393;17,80203;13;227,834;False
8;5,79064670715904E+17;1,12716216172701E+17;83,35065;17,72173;13;227,7417;False
9;1,38433571690486E+18;3,62176737332271E+17;111,4501;24,75555;13;227,7737;False
10;9,33164726903374E+17;1,99568520957133E+17;97,7206;21,72238;12;228,5002;False
11;4,05917256065745E+17;1,12701583470782E+17;74,04218;12,68384;13;229,9887;False
12;7,39754171946762E+17;1,37706765523563E+17;90,4404;15,72794;13;229,9887;False
13;1,32396606890915E+18;1,6728800747617E+17;109,8059;12,72235;12;228,8301;False
14;5,65935196210201E+17;1,35068501346458E+17;82,71588;14,73541;12;228,1886;False
15;8,36145813733245E+17;1,79725006444849E+17;94,20935;13,71585;12;227,8639;False
16;9,41970371932848E+17;2,07125407681269E+17;98,02701;19,73114;11;227,0723;False
17;1,40554914449536E+18;2,59940454224416E+17;112,0165;20,73877;12;228,3512;False
18;1,97554655513385E+18;4,49487443271562E+17;125,4765;13,85571;12;228,3512;False
19;1,3893052345845E+18;2,8554124113205E+17;111,5833;12,69275;12;228,3512;False
20;1,99683268793074E+18;3,16607930394136E+17;125,9256;14,72552;12;228,3512;False
21;1,41881186606645E+18;3,78316269897646E+17;112,3677;23,68561;12;228,3512;False
22;1,47699018738801E+18;4,10932310600188E+17;113,8831;16,81653;12;229,9194;False
23;8,8401985567667E+17;2,51632494965031E+17;95,97409;13,71979;12;229,9194;False
24;7,55379125530657E+17;1,92657617202604E+17;91,07272;17,77014;12;231,7831;False
25;1,97517588227634E+18;3,70601744166761E+17;125,4687;16,80084;12;231,2364;False
26;8,76718342553993E+17;2,33539711350604E+17;95,70913;14,77216;12;231,7831;False
27;6,02901326891844E+17;1,83252333689936E+17;84,479;22,72565;11;229,1207;False
28;1,7852439072321E+18;2,50024210979829E+17;121,3107;23,72491;12;229,6485;False
29;1,44426611000528E+18;3,32191389248494E+17;113,0357;27,71594;12;229,6485;False
30;1,27990451481556E+18;2,30976748144404E+17;108,574;20,76147;12;234,012;False
31;1,30869577654469E+18;1,92783971898517E+17;109,3821;14,68372;12;230,7984;False
32;1,46570741138063E+18;3,14730538136628E+17;113,5924;20,77747;12;229,4937;False
33;9,07859054473249E+17;2,42305802281419E+17;96,82915;12,69946;12;229,075;False
34;1,39874701581012E+18;3,36834266290088E+17;111,8355;20,72668;12;228,8037;False
35;8,56188605037543E+17;2,23448813276024E+17;94,95616;14,73523;12;227,8368;False
36;9,24617054789566E+17;1,97532335739398E+17;97,42131;9,737061;12;231,253;False
37;1,15800605869054E+18;1,90976980154522E+17;105,0115;18,7334;12;231,253;False
38;8,11202567823426E+17;1,65559021750505E+17;93,26308;11,69128;12;227,9507;False
39;2,05468995185698E+18;2,94871967012487E+17;127,1302;14,72974;12;227,9507;False
40;9,02299305207923E+17;2,16118342598001E+17;96,63109;13,71729;12;227,3572;False
41;7,47337915960394E+17;1,60688502067115E+17;90,74841;18,72827;12;228,0791;False
42;2,79177052384186E+18;3,68199609895774E+17;140,8078;30,73547;12;228,0791;False
43;1,17252799595335E+18;2,90239321277569E+17;105,4487;22,73035;12;228,7335;False
44;5,8132423583046E+17;1,88771405302386E+17;83,45893;15,75842;12;228,7335;False
45;8,08839167579521E+17;2,48458331092419E+17;93,17242;17;12;226,9799;False
46;5,82989446190727E+17;1,93090682435404E+17;83,53854;15;12;226,9799;False
47;1,43855662100015E+18;2,22869743276864E+17;112,8866;20;12;227,8317;False
48;1,07318925068757E+18;3,50205862081043E+17;102,3824;18;12;228,1569;False
49;3,45050800612966E+18;4,65890547705525E+17;151,1104;18;12;228,0662;False
50;9,04277876382106E+17;2,87314765816214E+17;96,70167;19;11;226,3963;False
51;1,36689911175578E+18;2,65190691442157E+17;110,9802;26;12;225,7881;False
52;2,83978014931288E+18;4,87896561037921E+17;141,6103;26;12;225,7881;False
53;1,26289616944549E+18;2,45882943203128E+17;108,0909;16;12;225,8282;False
54;1,32766139005115E+18;2,91622048351283E+17;109,908;15;12;225,9436;False
55;8,93546436736582E+17;2,05606503932389E+17;96,31761;18;12;226,3417;False
56;5,53411690050355E+17;1,91831559488143E+17;82,10119;20;12;226,0937;False
57;8,97602397692494E+17;2,46328420788811E+17;96,46313;18,99988;12;225,225;False
58;1,47309599208033E+18;3,30754442763488E+17;113,7829;15;12;227,9862;False
59;2,49899119320813E+18;4,06536999083075E+17;135,7026;19;12;225,9029;False
60;8,35621827723133E+17;2,66565923737541E+17;94,18967;20;12;227,5446;False
61;9,28505477661196E+17;2,13889568254984E+17;97,55769;14;12;224,7058;False
62;1,21899157063677E+18;2,10003407928505E+17;106,8235;21;12;222,4068;False
63;8,76623990712435E+17;1,74571330835212E+17;95,7057;18;12;224,7058;False
64;8,40630652943467E+17;2,44332353474789E+17;94,37749;17,96826;12;222,6434;False
65;5,53404130907914E+17;1,78312341262172E+17;82,10081;17;10;224,0492;False
66;9,00359904135479E+17;2,3241257600984E+17;96,56181;17;12;223,3443;False
67;1,37600664144655E+18;1,49550654686233E+17;111,2261;22;12;223,8544;False
68;1,42481176358027E+18;3,02450843251114E+17;112,5259;23;12;223,8006;False
69;8,82289086935597E+17;2,54416682655259E+17;95,91142;20;12;225,4769;False
70;8,38941734363726E+17;1,97013694810214E+17;94,31424;18;12;222,1326;False
71;1,43715996635496E+18;2,51274736580323E+17;112,85;18;12;225,6903;False
72;1,94522710968107E+18;2,40563600278684E+17;124,8313;21;12;221,4088;False
73;1,03861235877308E+18;2,22706997884512E+17;101,2709;20;11;225,3564;False
74;1,5037829492947E+18;2,30277506263522E+17;114,5676;32;11;225,3564;False
75;1,93495258583636E+18;2,68451582110702E+17;124,6111;26;12;222,0262;False
76;8,63914048612205E+17;2,27821587783483E+17;95,24091;18;11;227,8655;False
77;1,35388185615558E+18;1,70718119655689E+17;110,6268;22,97437;12;225,8287;False
78;1,38065084112332E+18;2,56539904267885E+17;111,3511;17;12;222,0262;False
79;3,20050483177718E+17;9,8184965399144E+16;68,40263;10;11;219,0305;False
80;5,79240523856871E+17;1,97941382609686E+17;83,35909;11;12;225,5318;False
81;1,77795139636088E+18;3,60178291110524E+17;121,1453;17;12;225,5318;False
82;1,36303968850333E+18;2,36530629552898E+17;110,8756;13;12;225,5318;False
83;1,98138908504595E+18;4,13251660906968E+17;125,6001;14;12;225,5318;False
84;2,08561715236202E+18;3,9981882882455E+17;127,7649;14;12;225,5318;False
85;1,78956663719671E+18;2,71045471607194E+17;121,4086;14;12;225,5318;False
86;1,30823741763486E+18;3,03833271374132E+17;109,3693;14;12;225,5318;False
87;1,32002445716252E+18;2,76505717188749E+17;109,6968;14;12;225,5318;False
88;2,00146919102611E+18;2,07697305954104E+17;126,0229;15,9917;12;225,5318;False
89;1,31681182162511E+18;2,5936976034933E+17;109,6077;14;12;225,5318;False
