Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
49;5,34352700518905E+18;1,30203339772008E+18;174,8273;35;10;326,6012;False
50;5,98165771542698E+18;1,10208906943309E+18;181,5267;34,95898;10;326,6012;False
51;3,64265590942073E+18;8,19021061810867E+17;153,8648;32;10;326,6012;False
52;4,57942304873356E+18;9,95400560908907E+17;166,062;41;10;326,6012;False
53;4,60668461491054E+18;9,42677277417868E+17;166,3909;34;10;325,4049;False
54;2,66863566689141E+18;8,97755289840989E+17;138,7064;31;10;325,7126;False
55;4,70047653017262E+18;1,32421294701161E+18;167,5125;35,93628;10;324,0242;False
56;3,62523689645769E+18;6,87231713614915E+17;153,6192;32;10;325,7006;False
57;6,08511846106582E+18;8,82052331373121E+17;182,5673;32;10;325,7381;False
58;3,45278097154218E+18;5,6713337095093E+17;151,1436;30;10;325,6233;False
59;2,22267608712767E+18;5,53388735349339E+17;130,5045;29;10;323,6938;False
60;1,95223498447965E+18;6,60056665520026E+17;124,981;25,99023;10;325,8062;False
61;1,91543364310322E+18;4,72415971996965E+17;124,1907;32;10;325,7381;False
62;1,94394837765797E+18;7,47247261870929E+17;124,8039;23,90039;10;325,905;False
63;1,92605987322987E+18;5,32866657722512E+17;124,4199;24;10;325,9974;False
64;4,61988122834502E+18;8,13427232351244E+17;166,5496;34,89307;10;324,9651;False
65;1,8543373553605E+18;4,90293205174164E+17;122,856;29;10;327,4421;False
66;1,9441772135155E+18;7,99115806553145E+17;124,8088;25,9646;10;327,4421;False
67;3,48460990902095E+18;8,2387817026426E+17;151,6066;30;10;327,1722;False
68;3,48070911664351E+18;6,47872635580973E+17;151,55;35;10;327,0915;False
69;3,87658910285798E+18;1,11068846631451E+18;157,0905;35,87573;11;329,7218;False
70;2,5789754414486E+18;9,78767685220513E+17;137,1352;29;10;326,8956;False
71;1,89173229557698E+18;9,0926518444711E+17;123,6763;23,95093;10;328,6622;False
72;2,55427793638759E+18;8,00333054535637E+17;136,6961;33,95654;10;327,2849;False
73;3,41699186805808E+18;6,91890049941661E+17;150,6195;34;10;329,007;False
74;2,72996560085503E+18;9,34094965259947E+17;139,7609;31,94824;10;330,0595;False
75;2,60609709477095E+18;8,30093133901272E+17;137,6143;22,92139;10;330,5946;False
76;2,58884493269742E+18;4,33932623725199E+17;137,31;31,9541;10;327,5734;False
77;2,56364605033415E+18;5,77298663356131E+17;136,863;26,98999;10;328,9382;False
78;2,68643373648812E+18;8,77911586313234E+17;139,0141;33,85254;10;327,9887;False
79;2,56031810351478E+18;8,29084371570708E+17;136,8037;29,98169;10;328,9893;False
80;1,44244078326422E+18;1,82016047483296E+17;112,9881;29;11;329,683;False
81;3,54157368231068E+18;1,04226438629577E+18;152,4282;34,97437;10;327,5379;False
82;2,69105058581316E+18;7,01929039480226E+17;139,0936;36;10;327,5379;False
83;2,64335129749907E+18;5,85441710119793E+17;138,2669;31;11;328,4629;False
84;3,4765326217254E+18;8,83016655724295E+17;151,4893;30,93872;11;328,5066;False
85;3,54973755614691E+18;1,17429485922377E+18;152,5453;33;11;330,088;False
86;2,63022312866343E+18;8,79156907025734E+17;138,0376;28;11;330,1742;False
87;2,54969489704511E+18;7,27069659435586E+17;136,6143;26,99121;11;329,7616;False
88;2,61328075399102E+18;8,90178337038035E+17;137,7406;28;11;331,2052;False
89;2,7016966071491E+18;8,07624665495031E+17;139,2768;35,99609;11;329,9937;False
90;3,48147025356784E+18;1,66628148398606E+18;151,561;41;11;329,9937;False
91;2,76875472181553E+18;4,62226478000505E+17;140,4197;38;11;331,1791;False
92;2,58118930811113E+18;9,68875787412518E+17;137,1745;36,97705;11;326,8933;False
93;2,91345897324596E+18;6,83385523233882E+17;142,8246;32;11;331,6671;False
94;3,38723331097441E+18;9,09182797921387E+17;150,181;33;11;330,8944;False
95;3,54902947065863E+18;1,298907026225E+18;152,5351;29;11;332,2365;False
96;2,58897192629043E+18;9,31333573220447E+17;137,3122;31,92773;11;332,2365;False
97;2,71489541960683E+18;1,17160743542645E+18;139,5033;33;11;332,2365;False
98;3,67085755803946E+18;8,87241508028154E+17;154,2609;30;11;332,2365;False
99;1,40180145911208E+18;2,70221633812169E+17;111,9169;29;11;333,4946;False
100;2,79783405559113E+18;7,63648178641489E+17;140,9096;32;11;331,6546;False
101;2,54850082741735E+18;8,26629263354705E+17;136,5929;25,96143;11;331,6546;False
102;2,61633904558368E+18;1,29541367575903E+18;137,7943;29,95752;11;332,8888;False
103;2,58443973936074E+18;9,66530053130787E+17;137,232;34;11;334,5135;False
104;2,5644874516073E+18;1,08767926646494E+18;136,878;34;11;333,7419;False
105;2,47897265987912E+18;6,41320862403369E+17;135,3393;30;10;330,9543;False
106;2,55195549295182E+18;7,57161074202614E+17;136,6546;32;11;332,8772;False
107;1,94944057567766E+18;5,01740332199707E+17;124,9213;29,99316;11;332,7986;False
108;2,56267490668891E+18;8,7654424605465E+17;136,8457;29,96973;11;333,9756;False
109;2,5552600751491E+18;9,91885445462963E+17;136,7136;27;11;334,1517;False
110;2,57032723274033E+18;3,91817821767598E+17;136,9818;27,9502;11;334,0755;False
111;2,53470662941318E+18;5,77713283254347E+17;136,3461;35;11;334,0755;False
112;2,71409827367669E+18;5,91712079550244E+17;139,4896;32,95068;12;335,3101;False
113;2,78621881475531E+18;4,55136236188939E+17;140,7144;34,88672;11;334,825;False
114;2,10262274895302E+18;6,17821961250983E+17;128,1112;29,90039;11;331,7528;False
115;2,53945157184284E+18;6,7144653655119E+17;136,4311;25;11;331,7528;False
116;2,52220243342629E+18;7,92338126970919E+17;136,1215;29;12;333,6403;False
117;1,84254921632121E+18;5,91320468978821E+17;122,5951;26;11;331,7528;False
118;3,47910053113207E+18;8,2288615770848E+17;151,5266;39,98975;11;330,7322;False
119;2,11195499133272E+18;5,12527497306099E+17;128,3005;32;11;332,7201;False
120;3,43634217319531E+18;7,309149475728E+17;150,9033;32;11;331,7528;False
121;2,54660856790594E+18;6,19979376166961E+17;136,5591;32;11;331,7528;False
122;3,42292290865621E+18;6,66374799881352E+17;150,7066;31,93262;12;334,1816;False
123;3,50655945964624E+18;8,05914088521387E+17;151,9242;32,91357;12;334,2323;False
124;3,37907108640562E+18;7,79577396719675E+17;150,0603;36;10;327,2893;False
125;4,47827100263514E+18;7,66983776469188E+17;164,8302;39,94971;10;327,455;False
126;2,56376369807832E+18;7,17042711062276E+17;136,8651;34,96875;10;327,455;False
127;2,57685145986164E+18;8,41674318328785E+17;137,0976;38;11;326,1995;False
128;2,65345361033508E+18;7,28661538402992E+17;138,4428;34;10;329,4511;False
129;2,56634287747917E+18;6,89566811306118E+17;136,911;38,94727;11;326,077;False
130;3,4636911505467E+18;8,87741134742015E+17;151,3026;38,96436;11;325,9526;False
131;2,55856658149173E+18;5,21662188151112E+17;136,7725;33,99561;11;329,8692;False
132;1,79864544214621E+18;6,076866746743E+17;121,6135;32;11;329,6994;False
133;2,12558453747063E+18;3,7459347019913E+17;128,5759;29,98096;10;326,9926;False
134;1,82262922672184E+18;5,08378094663369E+17;122,1517;26,97656;10;324,0442;False
135;2,53141744037868E+18;4,35686236741451E+17;136,287;30;10;323,192;False
136;2,52466726361786E+18;7,26429791892275E+17;136,1658;34,90723;11;327,5966;False
137;2,552386226632E+18;6,68576551238474E+17;136,6623;35;10;325,8802;False
138;3,49726693712409E+18;7,21879577300409E+17;151,7899;32;10;325,8802;False
139;2,53189023037863E+18;6,99072369205759E+17;136,2955;41,93701;10;327,2984;False
140;3,46474228366285E+18;9,31894879268425E+17;151,3179;32,98242;11;329,0953;False
141;2,76604772418794E+18;6,68183275311517E+17;140,374;35;10;327,2984;False
142;1,81822623240841E+18;4,02049848219478E+17;122,0532;30,93359;10;324,626;False
143;1,80711058216845E+18;5,24403945541258E+17;121,804;26,9668;9;323,4191;False
144;1,80742435529923E+18;4,23384649499987E+17;121,8111;35,93066;10;327,942;False
145;2,57232064732149E+18;4,12211662725859E+17;137,0172;36;10;327,942;False
146;2,57160651451924E+18;4,46308209329072E+17;137,0045;33,91797;10;324,6313;False
147;2,56690252889771E+18;8,51125799077754E+17;136,9209;34,89795;10;326,2625;False
148;1,82391909130017E+18;2,60559453896154E+17;122,1805;26,89355;10;327,0932;False
149;2,54411157699926E+18;6,93002052421498E+17;136,5145;31,95117;10;326,2802;False
150;2,55179798791114E+18;8,43685672844788E+17;136,6518;29,98633;10;327,3215;False
151;2,58434765526191E+18;8,23312440608004E+17;137,2304;26,9541;11;328,6224;False
152;2,56193768414249E+18;4,41141326901359E+17;136,8326;30;11;328,6224;False
153;2,0448439626692E+18;4,98017929304998E+17;126,9268;22,92041;11;328,6224;False
154;1,83782805083049E+18;3,83404592860443E+17;122,4903;37;10;324,8115;False
155;2,55899978907307E+18;5,3339873760101E+17;136,7803;35,87842;10;324,8115;False
156;3,41589730423262E+18;7,02606166150506E+17;150,6035;41,94043;10;324,8017;False
157;2,56164026624718E+18;6,80622121327526E+17;136,8273;37,91309;10;324,9987;False
158;2,62028711696112E+18;8,6001172742047E+17;137,8636;36,87061;10;326,5094;False
159;3,48006672697498E+18;1,00314739726101E+18;151,5407;38,78223;10;325,1494;False
160;3,45384667318741E+18;9,28511987474718E+17;151,1591;40,76465;9;323,3069;False
161;3,48762531966013E+18;7,03179852792359E+17;151,6503;37,81006;10;326,2772;False
162;2,81417994520547E+18;5,62025517490058E+17;141,1835;38,80322;10;326,2772;False
163;2,53701120578499E+18;5,65090757140336E+17;136,3874;28,82715;10;326,2772;False
164;3,48649474682887E+18;8,91726390031601E+17;151,6339;35,76611;10;326,2772;False
165;2,55690824307914E+18;5,8279428007668E+17;136,743;36,77539;10;326,2772;False
166;2,55508277889912E+18;6,30846384866381E+17;136,7104;38,79883;10;326,2772;False
167;3,44928095115307E+18;9,05240576678638E+17;151,0925;34,9668;10;326,1064;False
168;3,51675138267991E+18;8,98904121215759E+17;152,0713;42,89746;9;323,4252;False
169;3,40173916787966E+18;8,47022194915331E+17;150,3951;35,89941;9;323,4252;False
170;3,48584328618941E+18;5,17891376840232E+17;151,6245;39,94238;9;324,5609;False
171;3,62942438649207E+18;6,52625616367872E+17;153,6783;41,97168;9;324,0238;False
172;1,80223397322136E+18;4,79820673591332E+17;121,6943;29,94531;9;322,8739;False
173;1,8174659201178E+18;3,21887441477068E+17;122,0362;23,97461;9;323,4678;False
174;3,50493273219295E+18;7,56330531922851E+17;151,9007;39;9;321,9192;False
175;3,47720497308579E+18;8,44222253567993E+17;151,4991;35;9;321,9192;False
176;1,26502276237256E+18;2,82451779485329E+17;108,1516;26;9;321,821;False
177;2,56276809029937E+18;7,24115889238888E+17;136,8474;29,89258;9;322,2625;False
178;1,88568085845561E+18;6,54998533199784E+17;123,5443;23,91699;9;324,3157;False
179;2,53525473595962E+18;8,79916239750064E+17;136,3559;29,93066;9;323,5582;False
180;3,99026733517583E+18;9,56687838950824E+17;158,6113;38;9;322,6224;False
181;4,56159391793336E+18;1,30093290117283E+18;165,8462;42,99219;9;323,3888;False
182;4,53226004721592E+18;1,06466265690423E+18;165,4899;43,95215;10;323,741;False
183;2,50154618335317E+18;5,23984932900648E+17;135,7489;31;9;324,6678;False
184;3,48534960546854E+18;6,45970577391092E+17;151,6173;33;9;324,3126;False
185;3,42502764878968E+18;4,46605704347569E+17;150,7375;31,90723;10;324,4072;False
186;3,4542661368734E+18;9,31481535157528E+17;151,1652;30,91699;10;324,6525;False
187;2,55714711198027E+18;7,53536242459817E+17;136,7472;30,88379;10;324,4072;False
188;2,9059866922236E+18;7,34989037345754E+17;142,7024;35,88965;10;327,3507;False
189;3,45529555463491E+18;6,24460281729883E+17;151,1803;38,99707;9;323,0956;False
190;4,63403249275031E+18;1,19996622444314E+18;166,7195;35,94336;10;326,2786;False
191;3,48324541509088E+18;1,11137139156897E+18;151,5868;31,96582;9;321,8412;False
192;2,54850330131851E+18;7,37655635678803E+17;136,593;31;9;322,7064;False
193;3,34419732635163E+18;8,75292197926837E+17;149,5423;30;10;321,6033;False
194;2,56865020263006E+18;9,90109965546947E+17;136,952;32;10;321,4918;False
195;2,55873618116031E+18;8,88353426970876E+17;136,7756;28,97266;10;323,9157;False
196;3,51231457838393E+18;1,37713109904969E+18;152,0073;36;10;322,3837;False
197;3,51221204892464E+18;6,97928398453309E+17;152,0058;34,94238;10;319,4644;False
198;3,45084253254241E+18;7,93095142220235E+17;151,1153;38,95215;10;320,5773;False
199;3,46487532456981E+18;5,1788064879039E+17;151,3198;37;10;322,9814;False
200;3,47720084991718E+18;5,97276886112388E+17;151,4991;35,88867;10;320,0449;False
201;2,6703613503912E+18;5,91902791129734E+17;138,7363;29,96484;10;320,8141;False
202;2,51223398613097E+18;5,88607875711815E+17;135,9419;30,92773;10;320,7775;False
203;2,57120684204255E+18;7,08847746822649E+17;136,9974;34,94824;10;321,8125;False
204;2,62554113327445E+18;6,70592834399636E+17;137,9557;28,93652;10;323,3539;False
205;3,49074243512487E+18;1,20778826079294E+18;151,6955;33,98047;10;320,8777;False
206;2,71296715108961E+18;6,2513483223348E+17;139,4702;26,94922;10;320,458;False
207;2,48556203306438E+18;5,89360711809892E+17;135,4591;31,89648;9;317,8816;False
208;2,53781000098257E+18;8,58504883639996E+17;136,4017;30,9541;10;324,4096;False
209;3,50027465118188E+18;6,3987868629572E+17;151,8334;35,97461;10;321,7041;False
210;3,49874687977508E+18;4,84665082710589E+17;151,8113;38;10;321,8674;False
211;1,82113828895457E+18;4,97147333072178E+17;122,1184;31;10;321,8674;False
212;2,57743392614646E+18;9,14402144392315E+17;137,1079;30,93262;9;320,2047;False
213;2,53262332975645E+18;7,21963814597165E+17;136,3087;27,87891;9;320,6995;False
214;3,8134479983655E+18;7,9633507547716E+17;156,2329;38,92871;10;322,5061;False
215;2,57975719421595E+18;8,5272592079913E+17;137,1491;33,9668;10;322,9389;False
216;1,83253775063345E+18;2,9132343228056E+17;122,3726;26,87305;10;323,1484;False
217;2,56047670806708E+18;5,81962342099583E+17;136,8066;34,91699;8;315,5163;False
218;3,49180538799102E+18;4,48823313740228E+17;151,7109;30,9668;8;317,2967;False
219;2,9679963992511E+18;4,85857418131223E+17;143,7103;38;8;317,2967;False
220;2,46510424484007E+18;9,43756311458218E+17;135,0864;35,82617;8;317,2967;False
221;1,85009887547438E+18;7,02717243024212E+17;122,7623;29,71875;8;320,0291;False
222;2,37116032209545E+18;4,449417726041E+17;133,3481;35,78516;8;315,6046;False
223;1,8190790411147E+18;3,9860842753972E+17;122,0723;34,83691;8;315,7407;False
224;1,82254621359394E+18;3,7808578839531E+17;122,1498;31,70996;8;315,7407;False
225;2,5793635690532E+18;6,67388260135659E+17;137,1421;35,78223;8;315,9465;False
226;2,58021349154148E+18;5,25429362829296E+17;137,1572;37,77734;8;315,9465;False
227;1,85614371552598E+18;3,20944980341939E+17;122,8958;34,80566;8;316,0144;False
228;1,55653037036981E+18;4,25856391545514E+17;115,8918;27,78906;8;315,4075;False
229;1,75563515860772E+18;4,32317993614485E+17;120,6363;28,74902;8;315,7948;False
230;1,94632332277396E+18;5,87497596569514E+17;124,8547;32,72754;8;316,493;False
231;2,57906230286719E+18;5,8896330390839E+17;137,1368;33;8;315,3008;False
232;2,5463020790397E+18;5,29104668817234E+17;136,5536;33;8;316,3625;False
233;2,07945246554299E+18;3,43937986443031E+17;127,6389;32;8;315,3516;False
234;8,74531963682161E+17;1,85517272275603E+17;95,6295;20,89355;8;317,1032;False
235;1,59070181737156E+18;3,06046337580849E+17;116,7337;26;8;315,2581;False
236;1,97797826253763E+18;5,39955951414175E+17;125,528;25,8916;8;317,1032;False
237;1,95392617080213E+18;6,2408060406994E+17;125,0171;29,9043;9;318,2391;False
238;2,54700384233613E+18;4,68191372876395E+17;136,5662;32,99023;9;317,9934;False
239;2,52807739893141E+18;6,37546560990321E+17;136,2271;38,94727;9;319,1834;False
240;1,35623962140239E+18;2,59701495675906E+17;110,691;27,99805;9;319,2556;False
241;1,83817329748161E+18;3,34254425997784E+17;122,4979;34,96875;9;319,2556;False
242;3,47775225499851E+18;5,31267491998959E+17;151,5071;33,90137;9;319,1327;False
243;2,11454516584985E+18;5,3647128548952E+17;128,3529;26,96973;9;319,1834;False
244;2,53113266686709E+18;6,93014915674066E+17;136,2819;30,86816;9;317,8428;False
245;3,47578577845223E+18;4,74167127124109E+17;151,4785;43,88574;9;318,9573;False
246;1,47031917546439E+18;3,9854249401731E+17;113,7114;26;9;318,9573;False
247;2,52745480047218E+18;5,21378908378227E+17;136,2159;35;9;317,466;False
248;2,54437793369109E+18;5,0335537989461E+17;136,5192;34,92871;9;318,1311;False
249;2,53322036457033E+18;6,41489047531186E+17;136,3194;32;9;317,6889;False
250;2,54636969900481E+18;4,57470515869227E+17;136,5549;31,91602;9;318,3835;False
251;3,50354075047218E+18;8,3758211776664E+17;151,8806;34,78516;9;318,3835;False
252;2,06634821108525E+18;6,37199209496065E+17;127,3702;25;9;319,7027;False
253;1,82181655018996E+18;3,64747470173268E+17;122,1335;28;9;319,7994;False
254;3,44770535099046E+18;6,49478293445949E+17;151,0695;36,96387;9;321,2899;False
255;2,55180568449253E+18;4,70144433118406E+17;136,652;29,9834;9;318,7759;False
256;2,57703810196046E+18;9,0059144147543E+17;137,1009;34;9;320,1512;False
257;2,62668352585571E+18;7,55555799014572E+17;137,9757;35;9;318,5465;False
258;3,44992581472276E+18;8,65294220058742E+17;151,1019;40,92969;9;319,5788;False
259;2,71802902774599E+18;8,32385328389449E+17;139,5569;32,97363;9;318,4704;False
260;2,59662205331859E+18;9,23001181727778E+17;137,4473;29,89063;9;318,4704;False
261;3,49430705182212E+18;7,60360753248495E+17;151,7471;39;9;318,3457;False
262;1,94263061297208E+18;7,18793986823579E+17;124,7757;29;9;319,0425;False
263;2,52213206468212E+18;6,85974630052345E+17;136,1202;35,92969;8;316,7874;False
264;2,00364155112469E+18;8,47755606227734E+17;126,0685;29,91699;9;319,0425;False
265;2,67946365740175E+18;8,33786652442545E+17;138,8937;28,93457;9;319,0425;False
266;2,56570296171181E+18;6,5404456678342E+17;136,8996;34,95117;8;315,2224;False
267;2,79775489075393E+18;1,19452883722237E+18;140,9083;35;8;315,2012;False
268;2,51675847647927E+18;6,95565798694784E+17;136,0235;31,94336;8;315,2012;False
269;2,67558952818128E+18;1,0207358482861E+18;138,8268;35,93652;9;321,9435;False
270;3,49182325505498E+18;9,86162732674004E+17;151,7111;41;9;317,7436;False
271;2,51038708147421E+18;4,99049535083905E+17;135,9086;28,99902;8;320,0003;False
272;3,48781883370661E+18;1,3158380354375E+18;151,6531;31,93164;8;320,0003;False
273;2,82152770653599E+18;1,02098782542491E+18;141,3063;32,93359;8;320,0003;False
274;3,48776743153802E+18;8,33774146834694E+17;151,6524;31,88086;8;320,0003;False
275;3,48245981403283E+18;1,05390830621158E+18;151,5754;32,97852;8;319,5444;False
276;2,55567074274207E+18;8,40446573457564E+17;136,7209;28,89453;8;319,2647;False
277;3,48754835384618E+18;9,19251687073592E+17;151,6492;35;9;321,3606;False
278;2,54670505005128E+18;6,21696484194153E+17;136,5609;31;8;320,3836;False
279;1,96115216121987E+18;1,06130572300161E+18;125,171;26;8;320,9144;False
280;2,50950939631734E+18;8,95537226815898E+17;135,8927;28,9834;8;321,7688;False
281;1,99637941426219E+18;6,58384372811194E+17;125,916;28,92188;8;322,1496;False
282;3,456645205158E+18;8,5368666569845E+17;151,1999;29,95313;8;321,2369;False
283;2,71104712890961E+18;4,82320041424785E+17;139,4373;26,95996;8;320,2549;False
284;3,62895626941655E+18;1,2306520269142E+18;153,6717;35,95801;8;320,5244;False
285;2,57815328162893E+18;7,11771681629092E+17;137,1207;26,98145;8;319,8013;False
286;2,73431774275568E+18;1,29590709959388E+18;139,8351;26,98535;8;319,8667;False
287;2,54972650800441E+18;9,05770659576021E+17;136,6148;22,95996;8;320,5244;False
288;2,55188100103904E+18;8,88967718748606E+17;136,6533;27,95508;8;319,0693;False
289;2,5556440795851E+18;7,76531631694414E+17;136,7204;34,98633;8;319,0979;False
290;1,93530305516772E+18;5,8121867770855E+17;124,6186;29,94434;8;318,6227;False
291;3,46797979565084E+18;1,2407279232865E+18;151,365;35,9248;8;317,67;False
292;2,5511314089868E+18;6,61966463218331E+17;136,6399;33;8;318,6021;False
293;2,16222823636743E+18;6,63875678246989E+17;129,3105;29,9668;8;318,0004;False
294;1,8447141547163E+18;5,8924179768631E+17;122,6431;27,99414;8;319,1667;False
295;1,95861009033645E+18;6,19659834489936E+17;125,1169;32,94922;8;319,9321;False
296;2,51247615356699E+18;5,78132394141268E+17;135,9463;29,90039;8;317,6119;False
297;2,71344983669421E+18;6,49409831049049E+17;139,4785;35,99023;8;317,6906;False
298;1,81936463926002E+18;3,8069996147279E+17;122,0787;25,89746;8;318,2772;False
299;2,56607707054316E+18;6,07068951788965E+17;136,9062;27,94238;8;318,7201;False
300;2,54920121632424E+18;5,67687460059113E+17;136,6055;32,9834;8;317,9832;False
301;2,11296929080934E+18;4,6060425844342E+17;128,321;32;8;317,4608;False
302;2,73299063222095E+18;1,17985901050916E+18;139,8125;35,98438;8;317,3287;False
303;2,5318179374891E+18;6,0433894102153E+17;136,2942;34;8;317,9832;False
304;2,72775035980297E+18;8,55465319394832E+17;139,7231;36,96484;8;318,337;False
305;2,55648273207919E+18;6,44533072128274E+17;136,7354;34;8;318,337;False
306;2,72847961089009E+18;7,51801671489128E+17;139,7355;30,9541;8;318,337;False
307;2,51854683214184E+18;7,54075452193086E+17;136,0557;32,94141;8;318,0535;False
308;2,80442260414267E+18;9,21760957567372E+17;141,0201;27,97754;9;320,7769;False
309;2,48305487167514E+18;8,90647613449251E+17;135,4135;28;9;320,9869;False
310;3,73302394547392E+18;8,56078263643548E+17;155,1268;32,99121;9;320,9869;False
311;3,44375892888047E+18;1,30927286204297E+18;151,0118;30,9502;9;319,0331;False
312;2,09590047229975E+18;4,78770763354708E+17;127,9745;32;9;320,9869;False
313;3,67236773726021E+18;8,25672748663361E+17;154,282;31;8;318,4086;False
314;2,56423621320036E+18;6,59449184412697E+17;136,8735;24,95215;9;321,0504;False
315;2,57845537244866E+18;9,05201053407611E+17;137,126;32,9834;9;319,4154;False
316;2,63607417979064E+18;9,24561583714914E+17;138,1399;27,89648;8;317,3734;False
317;3,50152204712359E+18;8,38512608738262E+17;151,8515;30;9;320,7525;False
318;2,55506051378866E+18;7,88006261018644E+17;136,71;29,9668;9;322,1524;False
319;2,51781400764193E+18;9,23300542246027E+17;136,0425;31;9;321,6639;False
320;2,54886284162079E+18;6,3484520651194E+17;136,5994;35;8;318,7038;False
321;2,58930755221481E+18;7,90512977068007E+17;137,3181;32,97559;9;318,9771;False
322;2,56915927651372E+18;9,53539947356016E+17;136,961;33;9;318,9771;False
323;2,54164784631933E+18;6,53611823809361E+17;136,4704;30;9;318,9771;False
324;3,49133974481666E+18;9,89986924157678E+17;151,7041;35;9;318,1374;False
325;2,45474629555061E+18;9,19885202710122E+17;134,897;27;9;319,202;False
326;2,54597854774323E+18;8,96604515533402E+17;136,5479;23,9707;9;319,8927;False
327;1,90834330493256E+18;7,9220381145356E+17;124,0373;26;9;319,1806;False
328;2,55862568024172E+18;1,07446426243013E+18;136,7736;31;9;319,3873;False
329;4,57583891570491E+18;9,50040968373993E+17;166,0187;33,98047;9;321,4392;False
330;2,50895909074764E+18;8,9162822806835E+17;135,8828;42,94336;9;319,9919;False
331;2,51343630209594E+18;7,00963548182243E+17;135,9636;31;9;321,9886;False
332;2,52376099115867E+18;7,81211533877392E+17;136,1495;30;9;321,9886;False
