Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;140640,15625;117742,52578125;6,401624;2,501753;14;382,8698;False
2;140728,984375;124506,3703125;7,289908;1,689802;14;329,4298;False
3;146326,953125;124334,39375;63,26961;8,903824;14;428,9134;False
4;143772;129447,333984375;37,72003;11,0056;14;429,5182;False
5;146532,875;130564,771875;65,32876;10,02023;14;428,9134;False
6;146826,234375;132705,537109375;68,2623;13,63789;14;429,5182;False
7;145071,703125;130639,427734375;50,71701;8,203537;14;418,4995;False
8;146818,921875;134380,287890625;68,18929;15,32523;14;415,8861;False
9;144564,46875;134303,267578125;45,64462;13,89339;14;429,5182;False
10;144475,703125;137178,75546875;44,75697;9,861649;14;416,0391;False
11;147143,296875;139731,141796875;71,43295;11,59642;14;414,6493;False
12;147467;141655,1375;74,67004;9,773438;14;418,2506;False
13;147963,5;141624,619140625;79,63496;16,37859;14;430,0143;False
14;144746,171875;141317,342578125;47,46165;9,403854;14;430,0143;False
15;148309,90625;140119,108203125;83,09903;16,93898;14;430,2205;False
16;147961,8125;139495,6609375;79,6181;14,77335;14;430,1648;False
17;146640,21875;139884,844921875;66,40226;14,90491;14;413,228;False
18;146665,21875;137453,5078125;66,65219;14,31201;14;413,228;False
19;148012,28125;138660,60859375;80,12283;12,84177;14;410,5596;False
20;146090,59375;138397,599609375;60,9059;10,37747;14;413,228;False
21;147489,078125;140548,50234375;74,89073;18,93146;14;413,8981;False
22;148307,421875;139352,4375;83,07429;14,60886;14;413,8981;False
23;148551,375;139667,165234375;85,51373;14,97849;14;413,8981;False
24;147623,53125;138903,425;76,23531;20,01404;14;411,7133;False
25;146479,625;137815,177734375;64,7963;10,27493;14;409,914;False
26;148102,765625;136786,535546875;81,02772;17,92642;14;413,8981;False
