Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;13,4300556182861;1,07541903601959;60,52102;13,41816;14;362,664;False
2;81,3651580810547;7,40019016929436;94,97189;25;14;361,2074;False
3;39,046558380127;8,43316162921255;79,04308;20;14;361,0053;False
4;104,590591430664;12,429470883403;101,1255;25;14;361,7765;False
5;70,7055969238281;9,23034256035462;91,69612;30;13;357,2404;False
6;13,0889863967896;2,33073390943464;60,11973;10;13;360,0234;False
7;73,1868515014648;10,8158581292257;92,48956;25;14;359,1195;False
8;115,258560180664;9,51936986937653;103,6111;25;13;359,1657;False
9;29,4659881591797;6,50623857346363;73,67029;20;13;357,6938;False
10;50,6344757080078;11,1495314829052;84,34547;15;13;356,2264;False
11;64,2303085327148;13,4493990853429;89,51374;15;13;356,8298;False
12;78,3462524414063;10,5517263815738;94,07673;20;13;357,5712;False
13;84,1084976196289;11,1051671359688;95,76252;25;13;356,6316;False
14;44,4612312316895;6,710558395111;81,65176;20;13;358,081;False
15;90,8048248291016;13,2624289289117;97,60847;15;13;358,8798;False
16;66,5380325317383;11,5438126262045;90,31153;20;13;355,7764;False
17;88,8455963134766;9,25154619887471;97,08185;20;13;361,3358;False
18;67,219352722168;9,63529773680493;90,54351;25;13;361,3358;False
19;47,4446334838867;13,3938206893159;82,98431;15;13;362,5396;False
20;53,0000877380371;11,3085223849863;85,31988;25;13;360,0881;False
21;138,905227661133;20,9098565169377;108,5597;25;13;362,1236;False
22;45,155933380127;10,0536115512019;81,96893;20;13;360,7324;False
23;251,691421508789;32,3830969176721;125,9538;30;13;361,3527;False
24;129,383880615234;20,9624964922201;106,6479;20;13;361,3527;False
25;206,234329223633;26,0773267175537;119,8357;39,99988;13;361,2715;False
26;65,1308746337891;16,1618890648708;89,82596;15;13;361,0165;False
27;107,510566711426;22,4606294329045;101,824;25;13;359,9953;False
28;73,0628967285156;15,0562930216547;92,4504;25;13;362,492;False
29;93,4410552978516;17,5080493222689;98,31527;25;13;360,0012;False
30;214,539001464844;39,5703579566209;121,0237;30;13;363,6798;False
31;23,0326766967773;5,82819364611059;69,26532;15;13;362,4156;False
32;219,892486572266;28,4305671893526;121,7717;30;13;361,782;False
33;167,538543701172;12,4366307941498;113,7661;20;13;362,3801;False
34;80,8167495727539;16,9834908825811;94,81256;35;13;362,2489;False
35;123,363838195801;14,8395468509989;105,385;20;13;362,1411;False
36;152,706985473633;22,6486411647871;111,1599;20;13;360,8251;False
37;78,9645614624023;11,3317452591844;94,26344;25;13;360,8251;False
38;30,6103553771973;4,84537280939985;74,37132;15;13;360,5645;False
39;143,764999389648;14,0519405440195;109,4984;40;13;360,2075;False
40;96,8095092773438;15,5981916063931;99,18964;25;13;360,4615;False
41;109,68293762207;17,8818640747573;102,3346;25;13;360,8828;False
42;77,3436889648438;14,4067077295156;93,77428;20;13;358,3047;False
43;119,668601989746;19,0132382329553;104,5883;25;13;360,4219;False
44;40,8883628845215;7,76524698117282;79,95501;15;13;359,7356;False
45;51,5983085632324;6,94842514286283;84,74838;20;13;359,7356;False
46;21,5721111297607;6,05867300133687;68,14396;20;13;359,7666;False
47;161,097854614258;19,483978244965;112,6588;30;13;361,5774;False
48;84,1623153686523;14,748000195995;95,77859;30;13;359,7506;False
49;49,2266578674316;9,32772798915394;83,7588;25;13;363,4683;False
50;20,5287685394287;2,82996991507243;67,30447;20;13;363,4924;False
51;51,3009757995605;7,75802476264071;84,6276;25;13;359,1171;False
52;240,857559204102;19,5349915317493;124,5763;35;13;358,2537;False
53;80,9468460083008;15,5127790767932;94,84956;25;13;358,9736;False
54;89,3934936523438;12,5505891756387;97,2335;30;13;358,9736;False
55;77,0670166015625;8,84032767219469;93,69189;25;13;357,9071;False
56;83,3861694335938;18,4767097851494;95,55463;20;13;356,0538;False
57;89,8872756958008;12,574732454028;97,36749;30;13;357,0612;False
58;169,567306518555;28,7451420902275;114,1116;35;13;363,1049;False
59;49,9568481445313;9,81243836472277;84,0661;20;13;361,0628;False
60;159,099090576172;14,1268548308872;112,3081;35;13;358,599;False
61;169,8828125;34,8637023217278;114,1647;35;13;358,5318;False
62;379,125213623047;48,1706047370099;139,5379;35;13;358,5318;False
63;263,30810546875;24,8526481915731;127,3831;35;13;358,5318;False
64;257,926483154297;27,8094714594772;126,7271;35;13;357,6722;False
65;140,33024597168;27,5857183627551;108,8378;30;13;357,2461;False
66;277,892333984375;33,4462768836645;129,1115;35;13;357,2461;False
67;237,235580444336;41,667329647392;124,1053;35;13;358,3844;False
68;140,466125488281;15,8039970648941;108,8646;35;13;360,1411;False
69;256,665985107422;31,3181808430934;126,5724;45;13;355,8598;False
70;423,755950927734;64,4229583246866;143,4752;45;13;355,8598;False
71;92,165901184082;16,9341294560581;97,9788;30;13;355,8598;False
72;75,659423828125;13,4635920017492;93,26109;25;13;358,3239;False
73;398,742980957031;49,2406860007672;141,3094;45;13;354,4545;False
74;160,719909667969;37,6501099823974;112,593;35;13;353,9722;False
75;230,091293334961;39,6791297726333;123,1602;35;13;354,4545;False
76;177,837020874023;42,2281707785791;115,4782;35;13;354,4545;False
77;101,109878540039;15,4218382780207;100,2733;25;13;353,948;False
78;396,385192871094;47,1490330192726;141,1;45;13;352,4221;False
79;92,5208282470703;18,8645607484505;98,07223;25;13;350,4753;False
80;157,610473632813;24,1786455612397;112,044;30;13;352,7328;False
81;96,3453674316406;18,89598552268;99,0712;30;13;351,5762;False
82;142,521255493164;25,6782465600641;109,2594;25;13;351,5762;False
83;91,5599822998047;22,899781229021;97,81661;25;13;354,0424;False
84;159,279663085938;34,8948382418603;112,3388;25;13;350,6159;False
85;393,49658203125;50,8148820965784;140,8419;35;13;353,2487;False
86;259,623046875;35,4649705909425;126,9346;30;13;353,2487;False
87;259,75439453125;37,2348925049184;126,9511;35;12;351,6483;False
88;238,757476806641;25,4293303237995;124,3039;35;12;351,3102;False
89;412,332763671875;35,4109534959774;142,4979;35;13;350,7193;False
90;247,251983642578;52,5935344796628;125,3947;30;14;351,9131;False
91;260,574523925781;26,9844995090738;127,0511;35;12;349,6003;False
92;162,86865234375;50,7419147253968;112,9671;30;12;347,8619;False
93;261,268829345703;24,6498223314062;127,1357;35;12;349,614;False
94;161,393753051758;32,2116780448472;112,7105;30;12;349,7283;False
95;366,906921386719;48,9236793135758;138,3998;35;12;349,4199;False
96;225,100616455078;49,0708728811704;122,4857;25;12;350,8474;False
97;238,001052856445;43,9399783126544;124,2049;30;12;350,8474;False
98;402,778686523438;49,5746397522045;141,6652;35;12;350,9294;False
99;146,009033203125;28,1663342305226;109,9226;30;12;351,132;False
100;244,649475097656;32,7554609722691;125,0634;30;12;351,4265;False
101;91,051643371582;11,4468341800617;97,68053;25;12;351,9799;False
102;176,69010925293;21,9955587478587;115,2912;30;12;352,2547;False
103;381,963165283203;59,4034262123518;139,7985;40;12;352,2084;False
104;47,2794036865234;12,8237767062383;82,91608;20;12;352,5816;False
105;157,712677001953;24,1029040699359;112,0622;30;12;354,1615;False
106;142,359649658203;29,0996029104106;109,2292;30;12;354,6559;False
107;160,038208007813;25,8376135139493;112,4734;35;12;352,8763;False
108;172,074615478516;32,858236124902;114,5307;30;12;353,4365;False
109;174,177947998047;39,6983793446561;114,8792;30;12;353,4365;False
110;363,099578857422;55,2193630060181;138,039;30;13;355,6517;False
111;282,245666503906;30,9541700305883;129,6142;35;13;355,6517;False
112;379,960479736328;54,3535747570684;139,6147;35;13;353,7433;False
113;159,672119140625;35,1624335463857;112,4087;30;13;353,1597;False
114;161,711090087891;30,5816406661645;112,7662;35;13;352,6541;False
115;257,311065673828;58,0247873543296;126,6515;35;13;354,3153;False
116;98,8143157958984;22,8816550428281;99,69921;25;12;353,3958;False
117;92,960205078125;18,285376958712;98,18689;20;12;353,3958;False
118;186,264251708984;24,8207014928339;116,8223;30;12;353,3958;False
119;264,430297851563;38,0800129629206;127,5186;35;12;354,7845;False
120;244,525680541992;40,9770535872783;125,0476;30;12;355,2792;False
121;159,074249267578;28,1335444239434;112,3033;30;12;355,2792;False
122;103,231918334961;29,7556033508154;100,7961;30;12;354,4256;False
123;160,337844848633;30,2990751340985;112,526;35;12;353,4992;False
124;157,739334106445;29,2139433053788;112,0669;30;12;353,4992;False
125;122,573486328125;35,4938283549156;105,2174;25;12;353,8331;False
126;201,104415893555;59,1834996849298;119,082;25;12;354,6922;False
127;159,726669311523;27,7566215903731;112,4183;30;12;350,8137;False
128;158,765731811523;35,7454676973168;112,2488;30;12;355,1646;False
129;160,524154663086;31,4457342407201;112,5583;30;12;352,8089;False
130;243,627059936523;38,4282359016826;124,9325;30;12;352,8089;False
131;237,944686889648;40,8063571888953;124,1976;30;12;354,9516;False
132;146,230422973633;33,9524151373189;109,9635;25;12;349,7728;False
133;155,407562255859;23,7362718121614;111,6505;30;12;354,3589;False
134;171,287658691406;25,6550195349613;114,3999;35;12;352,7643;False
