Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;25500;25326,7020507812;0;0;12;377,5275;False
2;25500;25392,387109375;0;0;12;377,5275;False
3;25500;25387,7461914063;0;0;12;377,5275;False
4;25500;25372,1491210937;0;0;12;377,5275;False
5;25500;25406,7806640625;0;0;12;377,5275;False
6;25500;25403,8305664063;0;0;12;377,5275;False
7;25500;25397,795703125;0;0;12;377,5275;False
8;25500;25414,9428710938;0;0;12;377,5275;False
9;25500;25388,8138671875;0;0;12;377,5275;False
10;25500;25404,5327148438;0;0;12;377,5275;False
11;25500;25406,844921875;0;0;12;377,5275;False
12;25500;25417,9546875;0;0;12;377,5275;False
13;25500;25413,6500976562;0;0;12;377,5275;False
