Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;203,335601806641;41,2289410419762;265,9581;15,46812;12;298,5495;False
2;243,444137573242;77,3649946562946;316,8104;23,34539;14;398,4677;False
3;311,056762695313;80,9248411223292;406,3445;25,19373;14;398,4677;False
4;245,262939453125;66,0815363064408;321,0833;17,8019;14;284,2774;False
5;250,627578735352;89,0507759332657;315,8275;55,02766;14;284,2774;False
6;266,971282958984;85,1362396538258;348,3366;22,8752;14;345,2461;False
7;182,629028320313;43,3813037909567;238,3501;15,46593;14;345,2461;False
8;205,432250976563;58,819266487658;267,7743;18,40616;14;345,2461;False
9;187,532989501953;87,3774430148303;242,4408;22,80957;12;310,6196;False
10;243,604125976563;86,4190100580454;317,3563;22,34753;14;263,3472;False
11;376,553649902344;58,1549172788858;493,9067;24,49435;12;294,9028;False
12;224,742828369141;94,0037693575025;294,2854;16,11502;12;294,9028;False
13;354,433898925781;92,4663521537557;463,4169;27,48483;13;445,0085;False
14;262,801452636719;90,6029364004731;343,1361;21,79736;12;311,9405;False
15;326,742889404297;95,2255219187587;428,2645;22,17801;13;366,3553;False
16;378,929412841797;103,722746632993;495,3496;29,66876;13;320,1639;False
17;444,820373535156;105,802313063294;585,1824;23,73413;12;386,9241;False
18;312,887359619141;106,810077953339;409,8914;21,87512;14;367,7182;False
19;310,625762939453;92,3187822729349;406,8471;21,96185;13;308,8041;False
20;330,974792480469;96,9529337823391;433,7221;22,73279;14;296,259;False
21;245,080200195313;88,2478152185679;320,5096;18,79187;13;292,6681;False
22;266,320922851563;65,7484203964472;348,5865;19,52411;13;292,6681;False
23;400,472106933594;77,1644345082343;525,05;26,73853;10;300,2989;False
24;356,304626464844;69,1378724165261;467,2852;23,36292;10;300,2989;False
25;401,886047363281;86,7611220300198;526,2926;28,66638;10;300,2989;False
26;306,570922851563;102,07090311721;402,0124;20,24646;10;300,2989;False
27;225,397521972656;55,2544056907296;294,5338;17,98859;13;302,3198;False
28;333,341613769531;68,7945352494717;436,1486;24,92072;10;300,2989;False
29;405,546936035156;124,305468583107;532,5356;24,58075;12;335,0722;False
30;402,675445556641;98,8073823183775;528,4633;25,31183;11;423,9531;False
