Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;2,94914960171991E+17;3,76056063525598E+16;66,5629;17,59478;14;307,8975;False
2;2,50749141452325E+17;2,9873781628987E+16;63,05891;13,80702;14;307,8975;False
3;5,04389208211718E+17;6,31902855171733E+16;79,60162;20,74446;13;358,8126;False
4;2,60608805815976E+17;3,84933731756454E+16;63,87482;12,88839;13;252,8598;False
5;3,33252903407976E+17;1,04861867391425E+17;69,33055;14;13;252,2533;False
6;5,33366699722801E+17;1,61632685706025E+17;81,09772;15;13;253,7048;False
7;5,32933114184335E+17;1,61557017958285E+17;81,07574;17;13;252,6212;False
8;7,93943258924319E+17;1,47864053758879E+17;92,59691;15,88516;13;252,1576;False
9;6,11512633241108E+17;1,55848456342707E+17;84,8793;23,87314;13;250,6618;False
10;7,74012549086577E+17;1,20839162854533E+17;91,8155;17,89279;13;254,9383;False
11;5,08748806175588E+17;1,39045586904023E+17;79,83031;15;13;254,9383;False
12;6,07487046293914E+17;1,23098711173418E+17;84,69264;17,99725;13;254,0066;False
13;5,24832290468004E+17;1,41552910643023E+17;80,66284;23,93777;13;251,5802;False
14;5,34799535172485E+17;1,24339608145101E+17;81,17027;12,89548;12;251,8171;False
15;4,82988794925023E+17;1,5935832257693E+17;78,45953;13,95178;13;252,3118;False
16;9,47759094494659E+17;3,75600385048235E+17;98,2274;20;12;250,3363;False
17;1,01539046703602E+18;2,92546382912081E+17;100,5104;16;13;256,3195;False
18;8,6362906894218E+17;2,11715030765693E+17;95,23043;19;12;251,3974;False
19;5,56774237126263E+17;1,73924041227869E+17;82,26714;18;13;254,5523;False
20;1,29123402006712E+18;2,41385586579997E+17;108,8934;21;12;251,6168;False
21;9,59374472769438E+17;2,83647418078069E+17;98,62705;18,93127;13;249,331;False
22;6,0632431274754E+17;2,6500126489675E+17;84,63857;16,91974;12;250,9091;False
23;5,99549671852999E+17;2,94362611471037E+17;84,32216;20;11;248,1083;False
24;1,4653734347237E+18;2,64906215403186E+17;113,5837;20,98883;13;249,1788;False
25;1,4460085610574E+18;3,89706325015973E+17;113,0812;23,93634;12;254,2339;False
26;1,32961027441138E+18;4,00290635931294E+17;109,9617;26,96155;12;249,3584;False
27;8,12879804092121E+17;2,45096156911108E+17;93,32732;18,87787;12;252,0594;False
28;8,12376708802937E+17;3,11768534498044E+17;93,30806;16,95038;12;250,9295;False
29;8,15662393144115E+17;2,68264886458122E+17;93,43369;16,87732;12;254,2971;False
30;6,62572441406538E+17;2,59825028017684E+17;87,17885;17,89941;12;254,0292;False
31;5,22746138952991E+17;2,32524264842566E+17;80,55582;17,87085;12;252,1079;False
32;8,93010149940134E+17;2,31318984145555E+17;96,29834;20;12;251,5652;False
33;8,02459869834641E+17;2,77427956323475E+17;92,92683;20;12;254,6054;False
34;1,44176719495325E+18;4,39297918379858E+17;112,9705;17,89343;12;251,308;False
35;6,28333374439686E+17;2,76175666921864E+17;85,65053;17,95947;12;255,7815;False
36;1,38979547933154E+18;3,67999216528445E+17;111,5964;17,90869;12;250,9805;False
37;2,78470093895316E+18;3,77988278344745E+17;140,6888;19,93628;12;253,4306;False
38;1,00627503460542E+18;3,5411490080576E+17;100,2087;19,93042;12;253,4306;False
39;1,31559095140142E+18;2,26109901244885E+17;109,5739;20,95422;13;256,2801;False
40;1,0482322608824E+18;3,75617223446128E+17;101,5826;17,91968;13;256,2801;False
41;2,88645276864453E+18;4,39734588335666E+17;142,3819;27,9325;12;254,3853;False
42;1,94275925583253E+18;3,79042982577517E+17;124,7785;32,91418;12;252,4234;False
43;8,13052427417682E+17;2,71948138253019E+17;93,33392;11,9165;12;258,7513;False
44;1,24155794728524E+18;3,56450617109827E+17;107,4787;13,87366;12;255,4707;False
45;9,76821935595848E+17;2,45932270886584E+17;99,22135;17,87915;12;255,8369;False
46;8,44028212592771E+17;2,10184801443067E+17;94,50446;16;12;249,0556;False
47;5,65142860643435E+17;1,50942096661309E+17;82,67726;17,89478;13;251,6363;False
48;8,20734234124616E+17;1,75426510543808E+17;93,62695;20,95667;13;251,6363;False
49;1,27390791583662E+18;2,51740672669359E+17;108,4042;16;13;253,6852;False
50;1,4224157903044E+18;4,0852579381286E+17;112,4628;20;13;253,1813;False
51;8,51548597248852E+17;2,62421730946554E+17;94,78432;11,94128;13;254,4288;False
52;8,65275106568438E+17;2,24289655639717E+17;95,29089;13,93909;13;256,3568;False
53;9,23151749387125E+17;2,4380703522622E+17;97,36982;18,9906;13;256,0068;False
54;8,92275951050686E+17;3,03434419596899E+17;96,27194;19,90527;12;253,2904;False
55;1,94277753521334E+18;3,89841984457959E+17;124,7789;16;11;249,4514;False
56;2,22120136715692E+18;3,94283649664549E+17;130,4756;25;12;253,3427;False
57;5,61466849674396E+17;3,10009818094397E+17;82,49761;17,9209;12;254,0188;False
58;9,47732637496115E+17;3,13009950706106E+17;98,22649;17;12;256,8398;False
59;9,18094957972029E+17;1,96251836496635E+17;97,1917;20,99414;12;253,0682;False
60;5,83018377090433E+17;2,61790961204462E+17;83,53992;16;12;252,9085;False
61;1,30343983608601E+18;3,93962203605114E+17;109,2355;19;12;254,5357;False
62;1,92911349189811E+18;3,41554139839542E+17;124,4856;16,89819;12;252,4022;False
63;8,02864696272093E+17;2,97188909111889E+17;92,94245;11,97827;12;251,9066;False
64;1,28323850894888E+18;2,94333006399249E+17;108,6682;20,93774;12;250,6145;False
65;8,67241857992622E+17;3,11646924366361E+17;95,36304;18;12;252,5959;False
66;8,47378699400511E+17;2,69832012250166E+17;94,62935;18,96851;12;250,905;False
67;8,9652453269989E+17;2,70724511007611E+17;96,4245;20;12;252,4239;False
