Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;33797;6657,75;31,06163;9,42218;12;320,3536;False
2;253850;29394,55;63,0112;17,53773;10;325,2792;False
3;205870;61867,85;58,65583;10,23957;12;317,0149;False
4;521972;74525,95;80,26801;17,01851;10;298,0453;False
5;282726;54197,35;65,26232;14,54209;10;298,7233;False
6;1006361;127079,5;100,0507;19,09782;10;298,1143;False
7;1364989;240820,7;110,7979;23,04842;10;298,1143;False
8;919222;234439,5;97,06252;17,28511;10;299,8673;False
9;891616;190803,65;96,07098;15,46132;10;298,1143;False
10;1348488;208038,55;110,3477;20,78932;10;298,547;False
11;570186;148411,35;82,68215;14,02815;10;296,87;False
12;539879;176940,85;81,1862;20,00977;10;298,3107;False
13;913568;144459,85;96,85429;16,24811;10;295,878;False
14;521638;102385,15;80,2509;16,7561;10;298,1872;False
15;1891189;325668,95;123,5597;18,237;10;301,9226;False
16;876226;148928,85;95,52483;23,03229;11;302,8136;False
17;489261;106484,7;78,54971;17,02591;11;302,3299;False
18;576395;127757,85;82,98415;16,61005;10;295,742;False
19;978444;192417,3;99,11848;21,60666;11;301,2067;False
20;897267;161102,45;96,28222;19,23566;11;300,6621;False
21;653511;166123,1;86,55522;10,31622;11;300,4188;False
22;556616;160557,6;82,01745;20,59863;10;295,5367;False
23;606146;200517,85;84,38869;13,34732;10;292,896;False
24;593655;130997,05;83,80504;17,32364;10;292,896;False
25;1365064;189943,6;110,7918;20,2196;10;292,896;False
26;533216;166625,3;80,83256;17,01849;10;292,896;False
27;811291;173775,75;93,07185;18,51257;10;293,1506;False
28;947665;249056,3;98,04724;17,02771;10;293,3429;False
29;541518;187570,15;81,25051;17,32159;10;291,5389;False
30;887667;238285;95,91947;18,88544;10;291,5389;False
