Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;166704;16334,15;54,57058;9,021775;12;314,0605;False
2;443578;144185,4;75,99314;11,81429;11;302,5594;False
3;514736;119978,35;79,89561;12,13423;11;302,5594;False
4;941845;208511,75;97,86164;19,32515;11;302,3209;False
5;591375;180278,8;83,69299;15,69061;11;292,0057;False
6;2073396;263042,1;127,4292;20,45016;13;315,8342;False
7;958832;186270,4;98,46832;23,83757;13;314,4055;False
8;647538;210233,95;86,28436;13,87646;12;293,2404;False
9;5318249;370453,45;174,5015;19,77295;13;316,3276;False
10;832697;198107,1;93,91221;11,44203;12;314,7296;False
11;1529269;215089;115,1031;15,90981;13;315,3572;False
12;770689;162599,95;91,50415;10,2731;13;315,2396;False
13;1438517;348838,2;112,7807;27,83249;13;316,3757;False
14;887738;245234,7;95,96057;17,25073;13;316,3757;False
15;984465;224992,1;99,34324;18,58005;14;317,3848;False
16;2084092;591182,15;127,6482;29,19443;13;312,0988;False
17;1205067;293162,2;106,2921;19,52939;13;313,9593;False
18;673500;185957,9;87,46897;20,10156;11;309,4051;False
19;1260463;254801,2;107,9072;22,18634;14;317,7338;False
20;1363679;208740,15;110,7773;23,12314;12;310,709;False
21;1931647;367331,55;124,4491;31,14484;12;310,4719;False
22;1496741;304432,55;114,2707;17,04474;10;305,9534;False
23;1929414;403631,85;124,3961;16,54358;12;312,2661;False
24;999058;148212,55;99,8196;19,89795;9;306,2108;False
25;1284503;203446,35;108,5802;19,59869;10;309,084;False
26;1264323;362814,05;108,0054;17,82544;10;309,084;False
27;1875780;472713,85;123,2307;23,27838;9;307,6201;False
28;2969341;406399,25;143,6576;20,24316;9;307,5711;False
29;1591633;280586,05;116,6408;14,42798;9;307,5711;False
30;1962378;272929,7;125,105;26,04523;10;309,2176;False
