Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;447,115112304688;342,519314575195;9,547598;5,006478;9;358,9138;False
2;447,045288085938;339,883612060547;9,297985;5,006845;9;358,9138;False
3;453,263977050781;355,226820373535;31,52985;11,02034;9;307,2324;False
4;451,254608154297;368,987446594238;24,3463;8,686821;9;307,2324;False
5;460,991516113281;379,423132324219;59,15582;10,11966;9;358,8905;False
6;462,111755371094;382,630328369141;63,16066;9,96373;9;366,5225;False
7;466,060638427734;388,966976928711;77,27786;10,65277;9;366,5225;False
8;571,428588867188;414,347846984863;0;0;7;353,6177;False
9;573,766845703125;459,063168334961;8,359426;5,006866;7;355,3644;False
10;667,881286621094;495,189710998535;4,342295;4,990997;6;302,4142;False
11;669,0400390625;533,300900268555;8,484718;5,008423;6;302,4142;False
12;668,438659667969;562,660235595703;6,334766;4,998947;6;300,285;False
13;669,071655273438;559,695031738281;8,597729;4,994797;6;302,4142;False
14;668,428955078125;555,168800354004;6,300135;5,007004;6;300,285;False
15;669,203247070313;556,706469726563;9,068181;4,999207;6;302,4142;False
16;673,708129882813;564,674353027344;25,17314;6,814941;6;296,8666;False
17;805,877807617188;601,544873046875;21,01317;7,795349;5;311,4875;False
18;805,344360351563;591,792471313477;19,10606;5,938904;5;311,4875;False
19;805,36865234375;597,329063415527;19,19283;5,550262;5;311,4875;False
20;809,47021484375;598,042535400391;33,85605;10,41486;5;311,4875;False
21;803;600,831704711914;10,72496;4,651855;5;295,1019;False
22;802,967529296875;648,797407531738;10,60887;4,612793;5;295,1019;False
