Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;251670;14877,8;63,11842;8,669624;13;337,9993;False
2;251620;86204,4;63,11419;8,663241;13;337,9993;False
3;337203;170029,85;69,59035;14,02745;13;337,9993;False
4;501751;148444,05;79,45239;14,87231;13;337,9993;False
5;838527;178928,25;94,29231;17,08371;12;407,3649;False
6;778668;213254,7;91,99096;13,26069;13;338,3904;False
7;551745;226896,7;82,01003;13,66958;12;379,3695;False
8;322012;141809,3;68,52769;10,7202;13;337,9993;False
9;527373;209600,5;80,78423;15,20975;12;379,3695;False
10;804314;197298,75;92,99208;20,04868;12;378,1765;False
11;892244;273726;96,26491;20,07118;12;379,4381;False
12;846870;292382,05;94,6041;17,31491;12;378,1558;False
13;913103;281585,2;97,00964;24,45279;12;378,409;False
14;1342659;419279,05;110,3158;25,55853;12;378,8329;False
15;1302043;398141,7;109,1919;23,08279;12;379,4346;False
16;1295149;372661,75;108,9988;24,35846;12;378,6537;False
17;844099;252254,65;94,50129;25,53009;12;378,5936;False
18;1301927;398092,3;109,1885;21,32861;12;379,25;False
19;576380;227909,2;83,21394;18,96671;12;380,7563;False
20;922270;313716,2;97,33311;21,44421;12;379,8437;False
21;1269716;380772,35;108,2806;23,92075;12;376,9764;False
22;908420;315105,35;96,84333;20,87579;12;381,0412;False
23;824099;259846;93,7486;21,07745;12;378,1139;False
24;841669;236334,6;94,40884;15,61371;13;381,5137;False
25;806946;255015,55;93,09346;20,4859;12;378,8163;False
26;3669442;353005,5;154,2386;24,89423;12;376,4813;False
27;1236441;346957,8;107,3262;25,59082;12;378,8163;False
28;846134;301616,55;94,57703;22,54358;12;375,949;False
29;1291957;379405,65;108,9084;15,03009;12;376,4813;False
30;851641;295815,55;94,78187;23,04358;12;376,2487;False
