Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;2928,1513671875;22,9461567401886;64,92379;16,96339;10;320,9834;False
2;3792,43872070313;-0,529640293121338;65,96246;22,11384;10;321,8687;False
3;1918,1357421875;-342,973602294922;42,59483;16,81207;10;321,8687;False
4;1927,63439941406;-106,966113710403;46,71692;15,7201;10;321,8687;False
5;2266,9873046875;-128,080191040039;66,30302;14,02341;12;316,2673;False
6;2762,79272460938;311,426345825195;66,9975;15,80417;12;318,7124;False
7;1712,91955566406;-112,54143447876;49,60321;14,04312;12;319,6194;False
8;2280,61254882813;-296,070171356201;78,34636;12,98038;10;317,0149;False
9;1821,69677734375;-444,828377693892;68,57122;12,48387;11;315,9103;False
10;2892,88403320313;-355,971426010132;65,33012;16,70403;11;317,6234;False
11;1789,84216308594;-583,54556029141;64,38363;12,70296;12;319,844;False
12;588,371826171875;-711,382181549072;34,17115;10,87016;11;314,2443;False
13;2219,96557617188;-540,701732254028;71,58053;13,3503;12;311,6888;False
14;1546,72106933594;-526,515097808838;63,20001;12,10312;12;314,2582;False
15;77,5353012084961;-743,217279052734;38,13841;9,072723;12;311,6888;False
16;1945,02014160156;-539,041657829285;78,14169;12,20151;12;311,6888;False
17;892,521362304688;-816,999504089355;49,66958;11,04276;12;313,6482;False
18;2326,30151367188;-652,847203063965;68,11631;14,01904;12;311,6888;False
19;4677,3232421875;-563,152475738525;85,05786;20,93082;12;311,6888;False
20;3289,63012695313;-625,95343170166;67,57578;18,20886;12;317,6311;False
21;5415,5810546875;-576,360331726074;96,3668;21,56253;11;318,6606;False
22;730,90869140625;-979,589825439453;37,74772;11,20084;12;317,6311;False
23;2364,79296875;-399,561582946777;56,70192;15,89871;11;318,6606;False
24;572,212768554688;-1046,81525535584;31,1492;11,01416;11;318,6606;False
25;1479,39001464844;-761,171331787109;49,70606;13,03644;11;318,6606;False
26;3289,79370117188;-255,647078180313;77,21908;16,22827;11;318,6606;False
27;3089,62719726563;-725,88517074585;79,89976;15,14023;11;311,6348;False
28;1385,240234375;-788,893491744995;50,57772;12,58691;12;313,087;False
29;1764,603515625;-609,744847488403;50,40998;14,15454;11;311,6348;False
30;980,716186523438;-701,839096069336;54,20031;11,07318;12;313,087;False
