Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;58542;6464,1;37,96057;13,92466;13;319,711;False
2;65037;11234,4;39,40153;10,30254;13;319,711;False
3;173909;25958,95;55,402;13,65768;13;320,2018;False
4;70946;19091,7;40,6648;12,68438;13;323,9573;False
5;145750;25538,6;52,02705;12,38245;13;295,0676;False
6;155003;40436,8;53,26298;15,55593;12;318,5754;False
7;623328;55991,75;85,24273;22,27141;12;318,2337;False
8;188123;42392,05;56,89945;17,08051;12;318,2337;False
9;548763;54046;81,67785;19,21548;12;320,3234;False
10;831036;95293,45;93,86671;19,56804;12;318,0108;False
11;527260;86740,4;80,58797;17,29744;12;320,3234;False
12;310520;78405,15;67,43492;16,27196;12;320,3234;False
13;310535;84906,95;67,42699;13,96407;12;317,812;False
14;543213;144705,1;81,3946;17,47623;12;318,0865;False
15;298582;95390,7;66,53947;13,50403;12;318,0865;False
16;517980;131795,65;80,10636;20,07278;11;318,1201;False
17;545592;58051,8;81,51531;18,33847;12;318,4667;False
18;179406;64458,65;55,98607;14,09048;12;318,4568;False
19;552121;126654;81,84006;23,11365;11;316,685;False
20;591085;159359,2;83,73492;17,41995;11;318,1164;False
21;578058;128403,75;83,11298;15,74979;11;320,0897;False
22;969283;193356,75;98,82766;17,6528;10;317,7619;False
23;714995;123981,4;89,25903;23,1076;11;320,3107;False
24;331680;81870,75;68,94271;14,12796;10;317,7619;False
25;608900;171280,05;84,56875;13,9407;10;317,7619;False
26;538507;155937,75;81,16148;19,95697;11;319,7193;False
27;842258;168667,95;94,28566;14,17975;10;319,2705;False
28;503972;83323;79,36175;11,50824;10;318,3501;False
29;2091666;237731,6;127,8088;24,88049;11;321,0125;False
30;941828;204245,55;97,88311;19,19092;10;317,9763;False
