Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;144,201934814453;122,817794799805;50,77192;14,01372;13;424,1722;False
2;140,832122802734;118,654865264893;2,974844;1,664537;14;405,0739;False
3;140,832138061523;117,293011474609;2,974881;1,661806;14;405,0739;False
4;147,360290527344;121,434880065918;26,31302;9,225986;14;405,2084;False
5;153,321853637695;127,318199157715;47,62561;13,00538;14;397,9482;False
6;150,076126098633;124,155466842651;36,02216;11,0116;14;397,9482;False
7;150,06315612793;124,68057975769;35,97578;8,329285;14;404,5095;False
8;157,476699829102;132,092987442017;62,47922;18,94852;14;397,9482;False
9;153,122192382813;130,409735107422;46,91183;11,71571;14;403,6184;False
10;154,172775268555;134,989052963257;50,6677;12,38704;14;405,7255;False
11;153,559097290039;130,071932220459;48,47379;10,43079;14;403,6184;False
12;153,308944702148;131,861344909668;47,57947;10,59221;14;403,6184;False
13;153,678237915039;136,33685760498;48,89969;10,24559;14;403,6184;False
