Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;136086,484375;47036,5008789062;46,163;10,56894;13;307,6732;False
2;171918,875;62291,1155761719;51,74408;10,43836;14;323,6548;False
3;800144,75;114284,832519531;91,37869;17,53539;14;325,522;False
4;366764,65625;92717,14140625;69,22877;14,55908;14;324,9381;False
5;201639,046875;76741,7071289062;55,09343;13,60217;13;322,906;False
6;830447,5625;164215,009277344;92,525;18,61888;13;322,906;False
7;578359,625;109347,856152344;81,33517;20,56007;13;323,9823;False
8;1211395,75;275508,549609375;105,2387;20,59976;12;304,5929;False
9;553485,0625;126395,999804688;80,00565;16,53568;13;306,7125;False
10;590130,8125;127803,3234375;82,1244;15,59824;13;320,9148;False
11;370419,5625;119409,02265625;69,24783;12,52362;14;309,7461;False
12;347004,53125;92727,3682617187;67,54246;13,5415;14;309,7461;False
13;1867369,625;228698,186328125;121,9657;25,5394;14;309,7461;False
14;1431523,125;217256,098828125;111,5677;18,58881;14;309,8017;False
15;3149256,25;471580,283398437;145,3587;34,57681;14;309,0814;False
16;1352674;229107,065039062;109,4526;17,50269;14;310,7031;False
17;1453315,875;315944,51796875;111,6048;29,52051;14;306,474;False
18;812868,375;249176,976171875;91,64293;18,52844;14;308,3554;False
19;1489684,25;356686,242578125;112,8751;24,50391;14;308,3469;False
20;621993,5625;237148,59453125;83,41171;17,54883;14;310,1849;False
21;1256414;310928,146484375;106,6725;18,50269;14;310,1849;False
22;858449,9375;225560,266796875;93,51679;14,49701;14;306,2415;False
23;1241754,125;203948,273046875;106,0641;22,51892;14;307,4362;False
24;1254974,375;183910,341796875;106,5069;21,49579;14;308,3393;False
25;873233;253296,847070313;93,96689;19;14;308,9109;False
26;1292415,25;207324,336914063;107,7105;18,54901;14;309,6498;False
27;1270508,875;207013,169921875;106,4961;29,51843;14;307,9969;False
28;1245767;222383,071875;106,4426;13,56982;14;307,1064;False
29;865719,125;299454,109570312;93,82009;14,52319;14;308,414;False
30;1202403,25;327415,900585937;105,1133;15,54712;14;307,1064;False
31;2020021,625;433530,447070313;125,4488;20,58264;14;307,7163;False
32;883449,625;214700,849609375;94,51096;13,60754;14;308,7281;False
33;1460306,5;385235,564257813;111,9594;27,56262;14;311,0634;False
34;1056191,25;156837,352539063;99,78913;29,57007;14;308,9692;False
35;2045682,625;285707,027539062;124,9875;38,55408;14;311,4739;False
36;2864634,75;325077,320117188;140,2834;40,57788;14;307,5379;False
37;2031860,875;467167,482421875;125,2715;30,55725;14;306,5713;False
38;2042759,25;358255,663476562;125,5578;29,68945;14;307,3166;False
39;1445682,75;219792,86328125;111,3816;29,51331;14;304,4152;False
40;1241361;246768,758007812;106,0323;23,65918;14;310,9286;False
41;938930,0625;230977,671289063;96,33831;18,5498;14;303,7547;False
42;1418620,25;299590,235546875;111,1107;20,57959;14;304,4599;False
43;952103,875;197147,08046875;96,89385;17,6405;14;308,1051;False
44;1369007,25;234840,651367188;109,7275;22,52698;13;307,9425;False
45;1979822,125;198711,4296875;124,6728;17,52209;13;307,4191;False
46;1380621,125;162064,15390625;109,8207;26,57617;13;305,2758;False
47;843009,375;181220,48203125;92,85272;16,7406;14;305,617;False
48;874342,25;165136,267382813;93,89524;20,51404;13;303,6929;False
49;368746,25;97366,5533203125;68,89801;14,73889;14;303,569;False
50;543090,8125;139053,929101563;79,34714;17,61511;12;301,9338;False
51;1047610,625;223556,002148437;99,65894;26,52246;13;300,2258;False
52;854874,3125;181626,866601563;93,14151;20,56885;13;303,0199;False
53;595972,0625;143959,787304687;82,0627;17,49048;12;302,1285;False
