Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;265,371917724609;100,02329750061;347,1936;19,90678;13;369,2673;False
2;317,887481689453;69,885827729106;416,7512;21,29633;12;357,1223;False
3;308,983276367188;81,5771336913109;404,79;21,56318;13;349,5799;False
4;241,729919433594;60,4444768890738;316,3489;17,87304;13;287,0832;False
5;265,326385498047;66,8054657936096;344,9063;26,58675;12;360,7915;False
6;224,775085449219;45,3745930358768;294,2368;16,38986;11;315,7624;False
7;182,258361816406;55,647664475441;236,3461;19,99527;12;362,9008;False
8;166,271728515625;53,6424544081092;217,2166;13,43712;13;267,1188;False
9;222,919235229492;59,9332836657763;291,6659;16,67924;14;329,9976;False
10;336,222351074219;62,5761662445962;439,9149;25,14462;13;343,2065;False
11;266,496459960938;70,4105709910393;348,0143;21,94275;12;341,7862;False
12;311,517974853516;83,6976962953806;405,2631;30,28268;13;371,5945;False
13;400,196990966797;67,277529746294;524,3006;27,8862;14;373,0106;False
14;269,607208251953;109,150668382645;352,7011;20,32559;12;300,7354;False
15;224,393280029297;89,6568607747555;293,0666;18,37344;13;324,6818;False
16;282,818237304688;93,9294126801193;370,0941;20,99063;13;406,28;False
17;356,844177246094;80,3401720046997;467,759;24,09976;11;236,1398;False
18;245,458221435547;46,5620487183332;319,2493;24,08499;14;358,8473;False
19;261,943359375;62,3336130023003;343,5428;17,1452;12;254,8784;False
20;206,260040283203;49,1616444319487;268,1028;20,73193;13;266,1957;False
21;263,741821289063;85,1619453191757;345,8789;17,33044;12;247,8177;False
22;192,792510986328;45,6941398218274;250,0577;20,99707;12;325,0273;False
23;288,277954101563;50,5271213613451;376,0204;25,05048;13;340,2282;False
24;169,856506347656;38,4683453574777;218,0909;25,15344;14;318,078;False
25;205,264144897461;28,6501471415162;265,9014;23,35248;12;351,3991;False
26;284,980590820313;79,2712935648859;373,7909;18,5498;11;372,0342;False
27;202,902862548828;52,2727395489812;263,7415;20,3869;13;369,1704;False
28;243,362747192383;53,3779871813953;317,343;21,42212;12;377,3692;False
29;246,645324707031;61,8891676545143;322,6349;18,67676;12;320,5572;False
30;312,476837158203;66,5886417001486;409,6324;21,01025;12;420,067;False
