Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;58,1658210754395;5,20182086471468;49,08553;11,84894;8;374,479;False
2;57,6414756774902;6,41635742131621;48,97554;12,62672;11;351,9946;False
3;397,71044921875;37,1151339024305;79,40614;17,83871;8;375,0162;False
4;404,538940429688;88,6713832251728;79,74519;18,29591;8;375,0013;False
5;530,834289550781;113,712533648498;85,35194;20,03587;8;371,7061;False
6;398,204010009766;52,123902720958;79,43201;19,97899;8;371,122;False
7;176,673385620117;38,535219093971;64,82433;18,84117;8;370,8377;False
8;392,505798339844;49,7242813456804;79,14246;15,31117;8;372,0234;False
9;412,852630615234;48,3869398329407;80,15124;17,50034;9;373,2516;False
10;128,238189697266;17,7874855723232;59,82393;12,55679;10;371,1988;False
11;436,791473388672;91,4731044847518;81,28281;13,17267;8;372,8949;False
12;386,096649169922;46,4630638513714;78,81191;12,52982;10;372,8766;False
13;403,843200683594;65,1893353119493;79,70892;16,07677;9;372,5069;False
14;2360,95361328125;155,109712394513;123,9546;23,94266;10;369,1487;False
15;639,310729980469;122,949988043122;89,41245;17,98193;10;368,8544;False
16;2141,78173828125;225,797327927127;120,9695;18,33054;10;369,9906;False
17;208,042495727539;58,5043125564232;67,5274;17,03381;11;370,5879;False
18;955,078979492188;84,7163845919073;98,85164;17,79605;10;366,8525;False
19;1401,02355957031;125,51408240404;108,7868;14,80164;10;367,8364;False
20;349,398468017578;79,865503753908;76,87367;15,66309;10;366,2764;False
21;735,838134765625;95,5843300553039;92,61452;23,60135;11;373,0362;False
22;443,300628662109;49,5784032098949;81,59077;18,4404;12;374,0477;False
23;431,517547607422;65,8176962237805;81,03615;13,11148;12;374,0477;False
24;1425,96447753906;124,278649508022;109,2711;17,91983;11;372,7806;False
25;786,626647949219;127,7785125833;94,17278;22,93127;11;370,5302;False
26;815,83251953125;94,9259192105383;95,03365;19,42157;11;370,5302;False
27;244,960266113281;35,7340524349362;70,34302;17,02405;11;372,379;False
28;804,603454589844;96,45354802683;94,70626;22,70734;11;374,1121;False
29;1515,52209472656;126,306950633973;110,951;26,11847;11;374,1121;False
30;808,47314453125;108,564622775279;94,81708;17,185;11;373,007;False
31;483,232177734375;124,166483264416;83,3676;16,2782;11;372,6512;False
32;278,707000732422;67,6308850938454;72,65034;17,03424;11;373,0815;False
33;393,722900390625;75,5148401211947;79,19508;11,52655;10;373,64;False
34;350,072418212891;63,6686186535284;76,90274;11,81738;10;373,64;False
35;3600,20874023438;299,295414574444;137,7404;16,19086;10;377,0281;False
36;796,638549804688;93,1786417515948;94,46888;18,10803;10;377,5447;False
37;1341,12890625;122,447313423641;107,6086;18,39178;10;377,5447;False
38;678,136779785156;128,65737172626;90,74096;18,90363;10;378,1572;False
39;848,394897460938;121,274380241707;95,95036;10,33075;10;374,4081;False
40;356,506103515625;68,8404257759452;77,2446;9,914673;10;374,4081;False
41;268,852905273438;37,2127182966098;71,98697;11,07343;10;377,3406;False
42;405,283020019531;50,144303253293;79,77722;14,12531;10;380,8286;False
43;294,891235351563;65,5838196096942;73,67105;11,15851;10;377,3406;False
