Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;3,06745636567384E+17;2,56718246208993E+16;67,44133;20,58844;12;362,7993;False
2;2,57412319355601E+17;2,50815321990765E+16;63,61259;12,52827;11;372,4398;False
3;2,9762291987225E+17;7,76920549960974E+16;66,76601;11,38663;12;361,5118;False
4;4,85697922856387E+17;6,31972426424686E+16;78,60595;14,59715;12;360,993;False
5;5,98675972425777E+17;1,2569204840632E+17;84,28118;17,26317;12;360,993;False
6;8,82185664123109E+17;1,52019892746938E+17;95,90767;12,50098;11;369,2876;False
7;5,321776122571E+17;7,88513210188693E+16;81,03741;12,58508;13;363,0271;False
8;5,11183502876606E+17;9,15210455268459E+16;79,95745;20;13;363,0271;False
9;3,44783722366632E+17;8,90299983129477E+16;70,12113;13,46432;13;362,9381;False
10;2,08448300611797E+17;7,57523252837876E+16;59,29246;14,5361;13;365,2117;False
11;2,58387809507738E+17;6,39156797168419E+16;63,69285;14,42258;12;360,0843;False
12;2,83311676525117E+17;4,06843827480691E+16;65,67824;16,41788;12;362,5443;False
13;3,44592785300521E+17;5,55635412647789E+16;70,10818;14,53662;11;358,9702;False
14;3,15072719160869E+17;6,30693174274425E+16;68,04616;11,52454;11;359,2325;False
15;4,44262036889666E+17;7,86446294122033E+16;76,30384;19,41837;12;360,9613;False
16;7,50586491784135E+17;1,26270325292792E+17;90,87971;21,46759;11;358,9702;False
17;5,43540274656182E+17;1,03773653654712E+17;81,6101;18,4317;11;356,4782;False
18;5,35854791457243E+17;1,05884158775702E+17;81,22363;17,26837;11;357,4249;False
19;4,57061108151222E+17;1,74898233375667E+17;77,02968;18,41278;12;359,6367;False
20;5,30401900978242E+17;1,23290205348797E+17;80,94717;15,29974;11;357,4249;False
21;3,2516692309862E+17;1,02261033491078E+17;68,76521;14,37549;11;357,8895;False
22;6,16274137064669E+17;2,06738123674234E+17;85,09904;15,27234;11;357,4249;False
23;5,50104840110342E+17;1,10228587906125E+17;81,93733;23,67212;11;356,7675;False
24;3,52871764260291E+17;1,11266932190714E+17;70,66521;15,45068;11;357,9341;False
25;3,01028760218501E+17;9,56912147518989E+16;67,01973;12,42206;11;357,9341;False
26;5,95910357084537E+17;1,37313534880409E+17;84,1512;16,48285;11;355,6511;False
27;3,13257116225765E+17;7,85388860747022E+16;67,9152;14,42798;11;356,447;False
28;7,70188035328311E+17;1,26247786571314E+17;91,66402;13,47131;11;357,6462;False
29;8,01839401679192E+17;1,85032738836492E+17;92,90287;22,42743;11;358,144;False
30;5,72313806760313E+17;1,27401946820574E+17;83,02548;18,16132;11;359,0385;False
31;8,96549409150468E+17;2,22121213491013E+17;96,42539;19,41736;11;359,0385;False
32;7,65869840849175E+17;1,65552542607789E+17;91,49239;23,3219;11;358,2174;False
33;3,36063804884386E+17;7,87885620230387E+16;69,52493;11,43201;11;358,2174;False
34;1,33708379238433E+18;2,23990868582649E+17;110,1673;16,42627;12;361,2981;False
35;7,18284145830134E+17;1,69489114421828E+17;89,55684;14,30225;12;359,7737;False
36;5,52479922665292E+17;1,1931259954717E+17;82,05508;20,51099;12;361,4665;False
