Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;9,19634102452224E+16;7,62962004463469E+15;45,13759;7,293547;11;292,5397;False
2;8,7367929241482E+17;9,78729473795317E+16;95,59841;12,69543;12;285,5144;False
3;4,59243879250526E+17;1,2807398356062E+17;77,15211;14,36895;11;296,6828;False
4;5,5891357751627E+17;1,96877841373279E+17;82,37237;17,04559;11;294,0659;False
5;8,13476632747573E+17;1,94064595579149E+17;93,35015;21,59605;11;291,9831;False
6;5,54407710146167E+17;1,69017126737674E+17;82,15041;13,12943;12;287,9739;False
7;5,69589113867469E+17;1,75259187088481E+17;82,89352;19,35695;11;300,0668;False
8;8,25161830010716E+17;1,70379370090725E+17;93,79501;10,90903;12;283,0045;False
9;5,3173883839814E+17;1,56517516404222E+17;81,01513;19,84126;11;291,8534;False
10;1,10685286075623E+18;2,24198969999019E+17;103,4419;13,94846;13;290,9093;False
11;9,44653730060435E+17;1,99244666409006E+17;98,12;12,21243;13;287,1588;False
12;1,96090944402804E+18;3,44181514012983E+17;125,1658;23,84807;13;287,2504;False
13;9,23782525464084E+17;1,34683889300092E+17;97,39199;17,95718;13;289,8798;False
14;7,7526832880445E+17;1,71058934238623E+17;91,86513;22,43384;12;288,7133;False
15;7,58980232270053E+17;1,89269469007184E+17;91,21722;19,61917;13;289,6446;False
16;7,19757216533447E+17;1,58300694932848E+17;89,61802;16,79691;13;293,3351;False
17;1,29347826073836E+18;2,4113686301733E+17;108,9565;14,52249;12;289,1081;False
18;9,133614229755E+17;1,86131296389851E+17;97,02438;19,96588;13;289,2976;False
19;5,18045314427388E+17;1,62307979444486E+17;80,31363;20,02701;12;289,4655;False
20;2,51294482039833E+18;2,99999641816216E+17;135,9547;23,13663;12;287,7245;False
21;9,04344190677156E+17;2,31985062868943E+17;96,70403;12,48557;12;288,6954;False
22;8,10757334333653E+17;1,48203631985191E+17;93,24602;17,03799;12;287,2423;False
23;9,52651371482448E+17;2,01795283621354E+17;98,39613;20,75531;12;287,2423;False
24;9,00845682116526E+17;1,80980393320015E+17;96,57917;15,16095;12;287,839;False
25;4,77406368232374E+17;1,3474608147319E+17;78,15607;18,67206;12;288,6534;False
26;9,93289115086619E+17;1,51539316912921E+17;99,7758;20,03339;12;287,7181;False
27;5,18179248687546E+17;1,19464872580533E+17;80,32055;18,98053;12;287,1388;False
28;5,31233200488317E+17;1,3193917573018E+17;80,98944;17,57617;12;287,7181;False
29;1,36818018024109E+18;2,59131120235735E+17;111,0149;20,04785;12;288,4123;False
30;8,94669519144878E+17;1,53512356818505E+17;96,35795;15,48535;12;287,3963;False
31;6,20146410859266E+17;1,54544381056411E+17;85,2769;19,80542;12;288,4123;False
32;5,89648707083829E+17;1,90641423703133E+17;83,85542;17,15942;13;287,7901;False
33;1,37896803857701E+18;2,26350120352036E+17;111,3059;24,06042;12;287,9967;False
34;8,44855526373196E+17;2,20998376271485E+17;94,53533;20,85394;12;288,6881;False
35;1,41999768935701E+18;2,73359151747301E+17;112,399;14,70972;12;289,1077;False
36;8,47494354279858E+17;2,69697282897609E+17;94,63365;18,3819;12;289,8802;False
37;7,82191128890835E+17;2,22399359940873E+17;92,13776;23,04816;12;288,2198;False
38;1,34813855716789E+18;2,61762222670637E+17;110,4701;17,47137;12;289,8802;False
39;5,02067967366791E+17;1,35113645876891E+17;79,47932;14,04108;12;289,2788;False
40;9,00895435017683E+17;1,91041150952407E+17;96,58095;18,49445;12;287,4574;False
41;7,67072912728392E+17;1,72645433661719E+17;91,54028;17,02008;12;285,5941;False
42;1,40611209444878E+18;2,55994662514957E+17;112,0315;23,08649;12;290,0393;False
43;1,79679468919875E+18;1,96129473894194E+17;121,5718;21,47101;12;284,67;False
44;4,58737794664104E+17;5,73328359529906E+16;77,12376;17,43005;12;284,67;False
45;8,85751174173557E+17;1,55574616647636E+17;96,03671;19,71887;12;290,6026;False
46;9,9809734815436E+17;1,87884154985539E+17;99,93654;20,30762;13;287,6042;False
47;5,19130910361125E+17;1,032073926664E+17;80,36969;22,63269;12;285,9445;False
48;5,07517305048846E+18;4,19215216466303E+17;171,8503;21,5238;12;285,7258;False
49;8,21650745785844E+17;2,6187254477766E+17;93,66178;19,49927;12;286,3587;False
50;1,34134577433149E+18;3,29432686012871E+17;110,2843;18,60889;12;286,5815;False
51;1,91723945351289E+18;2,29885526625223E+17;124,2297;23,41626;12;285,6734;False
52;1,46154933328229E+18;2,70597035643423E+17;113,4848;20,78467;10;283,0231;False
53;1,43208572019278E+18;3,61733013804522E+17;112,7171;17,4635;12;288,4211;False
54;1,46634018032242E+18;1,72544981132898E+17;113,6087;20,39038;11;282,4186;False
55;1,23941417448899E+18;2,46789758965813E+17;107,4168;12,57275;12;288,1929;False
56;5,95225155182002E+17;1,83277164554213E+17;84,11893;17,37427;11;280,407;False
57;8,72804974512308E+17;1,59092776178496E+17;95,56651;10,51208;11;282,6798;False
58;4,90353839203942E+17;1,57856863824218E+17;78,85632;16,50513;11;283,5052;False
59;5,64293900227838E+17;1,35467665411915E+17;82,63584;16,65479;11;283,5052;False
60;1,25748354857986E+18;2,03352118496825E+17;107,9363;17,45496;11;283,5052;False
61;8,87154082291122E+17;2,12292129654781E+17;96,08738;17,49109;11;281,8457;False
62;8,51622470686343E+17;1,61159357114243E+17;94,78706;23,63306;11;282,4355;False
63;7,65090905580372E+17;1,1104157816796E+17;91,46136;20,45862;11;278,4442;False
64;6,10769706978116E+17;1,58256792792675E+17;84,84492;16,49414;11;277,9828;False
65;4,6144602924227E+17;1,12756619535503E+17;77,27523;8,295654;12;282,48;False
66;1,3795730448502E+18;1,61512427716765E+17;111,3221;23,6864;12;283,3897;False
67;8,78449180014543E+17;2,09289203174028E+17;95,77207;17,4209;12;283,8968;False
68;7,66788895131042E+17;1,37518953457018E+17;91,52898;14,5094;11;280,1101;False
69;9,00399349115126E+17;1,79135569801773E+17;96,56322;20,62598;12;287,3504;False
70;3,53399048805286E+17;1,33288777462119E+17;70,70039;17,65649;11;279,2944;False
71;9,52474556268806E+17;2,13559978409276E+17;98,39004;17,53271;11;283,4069;False
72;9,37716361444983E+17;2,28545418003481E+17;97,87922;23,63379;11;282,8523;False
73;4,39079385752928E+17;1,35822973456299E+17;76,00597;14,60278;11;281,9935;False
74;1,18693723327431E+18;2,74307679142491E+17;105,8789;23,93774;11;283,0745;False
75;1,29554987808404E+18;1,56480104955694E+17;109,0146;18,4873;10;281,7724;False
76;3,1624833760913E+17;1,05773483815862E+17;68,13068;17,34961;10;281,4085;False
77;1,52130875232459E+18;1,79576887020041E+17;115,0109;20,46411;10;281,8672;False
78;1,27958758058885E+18;2,00374647675218E+17;108,565;20,28687;10;281,8672;False
79;1,45744554357057E+18;2,78362781003035E+17;113,3785;27,39697;10;281,691;False
80;1,15640434512678E+18;2,94861785084513E+17;104,9631;25,45068;10;282,3128;False
81;6,99041524112949E+17;1,38359838857875E+17;88,74986;17,40381;10;283,0558;False
82;1,22790201286826E+18;1,55912052347922E+17;107,0832;14,57666;11;282,2664;False
83;9,69011004992127E+17;2,41462383502854E+17;98,95618;23,40576;10;280,8314;False
84;1,25101347240621E+18;1,64990718544465E+17;107,7508;20,50366;11;281,7072;False
85;9,49418807296786E+17;1,31380895714116E+17;98,28471;25,37891;11;285,6492;False
86;5,59560502670262E+17;1,16301089079643E+17;82,40414;19,49658;11;280,8892;False
87;7,72682689772782E+17;1,59261896688376E+17;91,76289;19,43726;11;280,8892;False
88;1,36262723420396E+18;1,9227760701457E+17;110,8645;20,52979;11;284,9222;False
89;5,89677500544582E+17;1,22947992165843E+17;83,85678;20,3147;11;283,339;False
90;1,81358753028977E+18;2,63042498689899E+17;121,9494;27,51001;11;283,5645;False
91;1,28813518398318E+18;1,12480153734899E+17;108,8062;17,34277;11;283,8765;False
92;1,29743471589196E+18;2,29027738742371E+17;109,0675;15,57788;10;281,7334;False
93;8,6593845567737E+17;1,8567103912098E+17;95,31524;19,42529;11;283,8765;False
94;5,88576820685701E+17;8,98112202542678E+16;83,80457;17,54736;11;283,445;False
95;8,65308572953608E+17;1,59484015934584E+17;95,29212;32,42798;11;282,4984;False
96;9,0328467378484E+17;1,51308611944625E+17;96,66625;20,49243;12;286,0095;False
97;5,31968258371224E+17;7,52133592304812E+16;81,02678;19,33057;12;286,6384;False
98;9,57359892589445E+17;1,26544280360163E+17;98,55797;23,69336;11;284,3755;False
99;6,92706756588995E+17;1,14382956626811E+17;88,48096;20,44287;10;279,9468;False
100;9,02038789671617E+17;1,40599976886272E+17;96,62179;27,54883;12;287,6841;False
